NP_001304849.1	f72151617ea1b327823c13fe9e86af8d	233	SMART	SM00265	bh4_2	1	27	1.1E-12	T	29-07-2026	IPR003093	Apoptosis regulator, Bcl-2 protein, BH4	GO:0042981(InterPro)	Reactome:R-CEL-111453|Reactome:R-CEL-9648002|Reactome:R-GGA-111453|Reactome:R-GGA-844455|Reactome:R-HSA-111447|Reactome:R-HSA-111453|Reactome:R-HSA-6785807|Reactome:R-HSA-844455|Reactome:R-HSA-9018519|Reactome:R-HSA-9634638|Reactome:R-HSA-9648002|Reactome:R-HSA-9692913|Reactome:R-HSA-9702518|Reactome:R-HSA-9818030|Reactome:R-HSA-9824594|Reactome:R-MMU-111447|Reactome:R-MMU-111453|Reactome:R-MMU-844455|Reactome:R-MMU-9648002|Reactome:R-RNO-111453|Reactome:R-RNO-844455|Reactome:R-RNO-9648002
NP_001304849.1	f72151617ea1b327823c13fe9e86af8d	233	SUPERFAMILY	SSF56854	Bcl-2 inhibitors of programmed cell death	1	207	3.66E-68	T	29-07-2026	IPR036834	Bcl-2-like superfamily	GO:0042981(InterPro)	Reactome:R-BTA-111457|Reactome:R-BTA-114294|Reactome:R-BTA-5620971|Reactome:R-BTA-6804114|Reactome:R-CEL-111453|Reactome:R-CEL-9648002|Reactome:R-GGA-111453|Reactome:R-GGA-844455|Reactome:R-HSA-111447|Reactome:R-HSA-111452|Reactome:R-HSA-111453|Reactome:R-HSA-111457|Reactome:R-HSA-114294|Reactome:R-HSA-5620971|Reactome:R-HSA-6785807|Reactome:R-HSA-6803204|Reactome:R-HSA-6803205|Reactome:R-HSA-6804114|Reactome:R-HSA-75108|Reactome:R-HSA-844455|Reactome:R-HSA-8878166|Reactome:R-HSA-9018519|Reactome:R-HSA-9603505|Reactome:R-HSA-9634638|Reactome:R-HSA-9648002|Reactome:R-HSA-9692913|Reactome:R-HSA-9702518|Reactome:R-HSA-9725370|Reactome:R-HSA-9725371|Reactome:R-HSA-9818030|Reactome:R-HSA-9824594|Reactome:R-MMU-111447|Reactome:R-MMU-111452|Reactome:R-MMU-111453|Reactome:R-MMU-111457|Reactome:R-MMU-114294|Reactome:R-MMU-5620971|Reactome:R-MMU-6804114|Reactome:R-MMU-75108|Reactome:R-MMU-844455|Reactome:R-MMU-9648002|Reactome:R-RNO-111452|Reactome:R-RNO-111453|Reactome:R-RNO-111457|Reactome:R-RNO-114294|Reactome:R-RNO-5620971|Reactome:R-RNO-6804114|Reactome:R-RNO-75108|Reactome:R-RNO-844455|Reactome:R-RNO-9648002|Reactome:R-SSC-111447|Reactome:R-SSC-111452|Reactome:R-SSC-111453|Reactome:R-SSC-114294|Reactome:R-SSC-75108
NP_001304849.1	f72151617ea1b327823c13fe9e86af8d	233	MobiDBLite	mobidb-lite	consensus disorder prediction	28	71	-	T	29-07-2026	-	-	-	-
NP_001304849.1	f72151617ea1b327823c13fe9e86af8d	233	PRINTS	PR01862	Bcl-2 apoptosis regulator protein family signature	165	189	8.8E-27	T	29-07-2026	IPR026298	Bcl-2 family	GO:0042981(InterPro)	Reactome:R-BTA-111457|Reactome:R-BTA-114294|Reactome:R-BTA-5620971|Reactome:R-BTA-6804114|Reactome:R-CEL-111453|Reactome:R-CEL-9648002|Reactome:R-GGA-111453|Reactome:R-GGA-844455|Reactome:R-HSA-111447|Reactome:R-HSA-111452|Reactome:R-HSA-111453|Reactome:R-HSA-111457|Reactome:R-HSA-114294|Reactome:R-HSA-5620971|Reactome:R-HSA-6785807|Reactome:R-HSA-6803204|Reactome:R-HSA-6804114|Reactome:R-HSA-844455|Reactome:R-HSA-8878166|Reactome:R-HSA-9018519|Reactome:R-HSA-9603505|Reactome:R-HSA-9634638|Reactome:R-HSA-9648002|Reactome:R-HSA-9692913|Reactome:R-HSA-9702518|Reactome:R-HSA-9725370|Reactome:R-HSA-9725371|Reactome:R-HSA-9818030|Reactome:R-HSA-9824594|Reactome:R-MMU-111447|Reactome:R-MMU-111452|Reactome:R-MMU-111453|Reactome:R-MMU-111457|Reactome:R-MMU-114294|Reactome:R-MMU-5620971|Reactome:R-MMU-6804114|Reactome:R-MMU-844455|Reactome:R-MMU-9648002|Reactome:R-RNO-111453|Reactome:R-RNO-111457|Reactome:R-RNO-114294|Reactome:R-RNO-5620971|Reactome:R-RNO-6804114|Reactome:R-RNO-844455|Reactome:R-RNO-9648002
NP_001304849.1	f72151617ea1b327823c13fe9e86af8d	233	PRINTS	PR01862	Bcl-2 apoptosis regulator protein family signature	123	135	8.8E-27	T	29-07-2026	IPR026298	Bcl-2 family	GO:0042981(InterPro)	Reactome:R-BTA-111457|Reactome:R-BTA-114294|Reactome:R-BTA-5620971|Reactome:R-BTA-6804114|Reactome:R-CEL-111453|Reactome:R-CEL-9648002|Reactome:R-GGA-111453|Reactome:R-GGA-844455|Reactome:R-HSA-111447|Reactome:R-HSA-111452|Reactome:R-HSA-111453|Reactome:R-HSA-111457|Reactome:R-HSA-114294|Reactome:R-HSA-5620971|Reactome:R-HSA-6785807|Reactome:R-HSA-6803204|Reactome:R-HSA-6804114|Reactome:R-HSA-844455|Reactome:R-HSA-8878166|Reactome:R-HSA-9018519|Reactome:R-HSA-9603505|Reactome:R-HSA-9634638|Reactome:R-HSA-9648002|Reactome:R-HSA-9692913|Reactome:R-HSA-9702518|Reactome:R-HSA-9725370|Reactome:R-HSA-9725371|Reactome:R-HSA-9818030|Reactome:R-HSA-9824594|Reactome:R-MMU-111447|Reactome:R-MMU-111452|Reactome:R-MMU-111453|Reactome:R-MMU-111457|Reactome:R-MMU-114294|Reactome:R-MMU-5620971|Reactome:R-MMU-6804114|Reactome:R-MMU-844455|Reactome:R-MMU-9648002|Reactome:R-RNO-111453|Reactome:R-RNO-111457|Reactome:R-RNO-114294|Reactome:R-RNO-5620971|Reactome:R-RNO-6804114|Reactome:R-RNO-844455|Reactome:R-RNO-9648002
NP_001304849.1	f72151617ea1b327823c13fe9e86af8d	233	PRINTS	PR01862	Bcl-2 apoptosis regulator protein family signature	136	164	8.8E-27	T	29-07-2026	IPR026298	Bcl-2 family	GO:0042981(InterPro)	Reactome:R-BTA-111457|Reactome:R-BTA-114294|Reactome:R-BTA-5620971|Reactome:R-BTA-6804114|Reactome:R-CEL-111453|Reactome:R-CEL-9648002|Reactome:R-GGA-111453|Reactome:R-GGA-844455|Reactome:R-HSA-111447|Reactome:R-HSA-111452|Reactome:R-HSA-111453|Reactome:R-HSA-111457|Reactome:R-HSA-114294|Reactome:R-HSA-5620971|Reactome:R-HSA-6785807|Reactome:R-HSA-6803204|Reactome:R-HSA-6804114|Reactome:R-HSA-844455|Reactome:R-HSA-8878166|Reactome:R-HSA-9018519|Reactome:R-HSA-9603505|Reactome:R-HSA-9634638|Reactome:R-HSA-9648002|Reactome:R-HSA-9692913|Reactome:R-HSA-9702518|Reactome:R-HSA-9725370|Reactome:R-HSA-9725371|Reactome:R-HSA-9818030|Reactome:R-HSA-9824594|Reactome:R-MMU-111447|Reactome:R-MMU-111452|Reactome:R-MMU-111453|Reactome:R-MMU-111457|Reactome:R-MMU-114294|Reactome:R-MMU-5620971|Reactome:R-MMU-6804114|Reactome:R-MMU-844455|Reactome:R-MMU-9648002|Reactome:R-RNO-111453|Reactome:R-RNO-111457|Reactome:R-RNO-114294|Reactome:R-RNO-5620971|Reactome:R-RNO-6804114|Reactome:R-RNO-844455|Reactome:R-RNO-9648002
NP_001304849.1	f72151617ea1b327823c13fe9e86af8d	233	ProSitePatterns	PS01258	Apoptosis regulator, Bcl-2 family BH2 motif signature.	181	192	-	T	29-07-2026	IPR020726	Apoptosis regulator, Bcl-2, BH2 motif, conserved site	GO:0042981(InterPro)	Reactome:R-BTA-111457|Reactome:R-BTA-114294|Reactome:R-BTA-5620971|Reactome:R-BTA-6804114|Reactome:R-GGA-111453|Reactome:R-GGA-844455|Reactome:R-HSA-111447|Reactome:R-HSA-111452|Reactome:R-HSA-111453|Reactome:R-HSA-111457|Reactome:R-HSA-114294|Reactome:R-HSA-5620971|Reactome:R-HSA-6785807|Reactome:R-HSA-6803204|Reactome:R-HSA-6804114|Reactome:R-HSA-844455|Reactome:R-HSA-8878166|Reactome:R-HSA-9018519|Reactome:R-HSA-9603505|Reactome:R-HSA-9634638|Reactome:R-HSA-9648002|Reactome:R-HSA-9692913|Reactome:R-HSA-9702518|Reactome:R-HSA-9725370|Reactome:R-HSA-9725371|Reactome:R-HSA-9818030|Reactome:R-HSA-9824594|Reactome:R-MMU-111447|Reactome:R-MMU-111452|Reactome:R-MMU-111453|Reactome:R-MMU-111457|Reactome:R-MMU-114294|Reactome:R-MMU-5620971|Reactome:R-MMU-6804114|Reactome:R-MMU-844455|Reactome:R-MMU-9648002|Reactome:R-RNO-111453|Reactome:R-RNO-111457|Reactome:R-RNO-114294|Reactome:R-RNO-5620971|Reactome:R-RNO-6804114|Reactome:R-RNO-844455|Reactome:R-RNO-9648002
NP_001304849.1	f72151617ea1b327823c13fe9e86af8d	233	ProSiteProfiles	PS50062	BCL2-like apoptosis inhibitors family profile.	90	190	34.902672	T	29-07-2026	IPR002475	Bcl2-like	-	Reactome:R-BTA-111457|Reactome:R-BTA-114294|Reactome:R-BTA-5620971|Reactome:R-BTA-6804114|Reactome:R-CEL-111453|Reactome:R-CEL-9648002|Reactome:R-GGA-111453|Reactome:R-GGA-844455|Reactome:R-HSA-111447|Reactome:R-HSA-111452|Reactome:R-HSA-111453|Reactome:R-HSA-111457|Reactome:R-HSA-114294|Reactome:R-HSA-5620971|Reactome:R-HSA-6785807|Reactome:R-HSA-6803204|Reactome:R-HSA-6803205|Reactome:R-HSA-6804114|Reactome:R-HSA-844455|Reactome:R-HSA-8878166|Reactome:R-HSA-9018519|Reactome:R-HSA-9603505|Reactome:R-HSA-9634638|Reactome:R-HSA-9648002|Reactome:R-HSA-9692913|Reactome:R-HSA-9702518|Reactome:R-HSA-9725370|Reactome:R-HSA-9725371|Reactome:R-HSA-9818030|Reactome:R-HSA-9824594|Reactome:R-MMU-111447|Reactome:R-MMU-111452|Reactome:R-MMU-111453|Reactome:R-MMU-111457|Reactome:R-MMU-114294|Reactome:R-MMU-5620971|Reactome:R-MMU-6804114|Reactome:R-MMU-844455|Reactome:R-MMU-9648002|Reactome:R-RNO-111453|Reactome:R-RNO-111457|Reactome:R-RNO-114294|Reactome:R-RNO-5620971|Reactome:R-RNO-6804114|Reactome:R-RNO-844455|Reactome:R-RNO-9648002
NP_001304849.1	f72151617ea1b327823c13fe9e86af8d	233	Pfam	PF00452	Apoptosis regulator proteins, Bcl-2 family	90	188	5.3E-30	T	29-07-2026	IPR046371	Bcl-2, Bcl-2 homology region 1-3	-	Reactome:R-BTA-111457|Reactome:R-BTA-114294|Reactome:R-BTA-5620971|Reactome:R-BTA-6804114|Reactome:R-CEL-111453|Reactome:R-CEL-9648002|Reactome:R-GGA-111453|Reactome:R-GGA-844455|Reactome:R-HSA-111447|Reactome:R-HSA-111452|Reactome:R-HSA-111453|Reactome:R-HSA-111457|Reactome:R-HSA-114294|Reactome:R-HSA-5620971|Reactome:R-HSA-6785807|Reactome:R-HSA-6803204|Reactome:R-HSA-6804114|Reactome:R-HSA-844455|Reactome:R-HSA-8878166|Reactome:R-HSA-9018519|Reactome:R-HSA-9603505|Reactome:R-HSA-9634638|Reactome:R-HSA-9648002|Reactome:R-HSA-9692913|Reactome:R-HSA-9702518|Reactome:R-HSA-9725370|Reactome:R-HSA-9725371|Reactome:R-HSA-9818030|Reactome:R-HSA-9824594|Reactome:R-MMU-111447|Reactome:R-MMU-111452|Reactome:R-MMU-111453|Reactome:R-MMU-111457|Reactome:R-MMU-114294|Reactome:R-MMU-5620971|Reactome:R-MMU-6804114|Reactome:R-MMU-844455|Reactome:R-MMU-9648002|Reactome:R-RNO-111453|Reactome:R-RNO-111457|Reactome:R-RNO-114294|Reactome:R-RNO-5620971|Reactome:R-RNO-6804114|Reactome:R-RNO-844455|Reactome:R-RNO-9648002
NP_001304849.1	f72151617ea1b327823c13fe9e86af8d	233	ProSitePatterns	PS01080	Apoptosis regulator, Bcl-2 family BH1 motif signature.	130	148	-	T	29-07-2026	IPR020717	Apoptosis regulator, Bcl-2, BH1 motif, conserved site	GO:0042981(InterPro)	Reactome:R-BTA-111457|Reactome:R-BTA-114294|Reactome:R-BTA-5620971|Reactome:R-BTA-6804114|Reactome:R-CEL-111453|Reactome:R-CEL-9648002|Reactome:R-GGA-111453|Reactome:R-GGA-844455|Reactome:R-HSA-111447|Reactome:R-HSA-111452|Reactome:R-HSA-111453|Reactome:R-HSA-111457|Reactome:R-HSA-114294|Reactome:R-HSA-5620971|Reactome:R-HSA-6785807|Reactome:R-HSA-6803204|Reactome:R-HSA-6804114|Reactome:R-HSA-844455|Reactome:R-HSA-8878166|Reactome:R-HSA-9018519|Reactome:R-HSA-9603505|Reactome:R-HSA-9634638|Reactome:R-HSA-9648002|Reactome:R-HSA-9692913|Reactome:R-HSA-9702518|Reactome:R-HSA-9725370|Reactome:R-HSA-9725371|Reactome:R-HSA-9818030|Reactome:R-HSA-9824594|Reactome:R-MMU-111447|Reactome:R-MMU-111452|Reactome:R-MMU-111453|Reactome:R-MMU-111457|Reactome:R-MMU-114294|Reactome:R-MMU-5620971|Reactome:R-MMU-6804114|Reactome:R-MMU-844455|Reactome:R-MMU-9648002|Reactome:R-RNO-111453|Reactome:R-RNO-111457|Reactome:R-RNO-114294|Reactome:R-RNO-5620971|Reactome:R-RNO-6804114|Reactome:R-RNO-844455|Reactome:R-RNO-9648002
NP_001304849.1	f72151617ea1b327823c13fe9e86af8d	233	PRINTS	PR01864	Bcl-X apoptosis regulator protein signature	80	96	1.2E-41	T	29-07-2026	IPR013279	Apoptosis regulator, Bcl-X	GO:0042981(InterPro)	Reactome:R-GGA-111453|Reactome:R-GGA-844455|Reactome:R-HSA-111453|Reactome:R-HSA-6785807|Reactome:R-HSA-844455|Reactome:R-HSA-9648002|Reactome:R-HSA-9692913|Reactome:R-HSA-9702518|Reactome:R-HSA-9818030|Reactome:R-MMU-111453|Reactome:R-MMU-844455|Reactome:R-MMU-9648002|Reactome:R-RNO-111453|Reactome:R-RNO-844455|Reactome:R-RNO-9648002
NP_001304849.1	f72151617ea1b327823c13fe9e86af8d	233	PRINTS	PR01864	Bcl-X apoptosis regulator protein signature	99	110	1.2E-41	T	29-07-2026	IPR013279	Apoptosis regulator, Bcl-X	GO:0042981(InterPro)	Reactome:R-GGA-111453|Reactome:R-GGA-844455|Reactome:R-HSA-111453|Reactome:R-HSA-6785807|Reactome:R-HSA-844455|Reactome:R-HSA-9648002|Reactome:R-HSA-9692913|Reactome:R-HSA-9702518|Reactome:R-HSA-9818030|Reactome:R-MMU-111453|Reactome:R-MMU-844455|Reactome:R-MMU-9648002|Reactome:R-RNO-111453|Reactome:R-RNO-844455|Reactome:R-RNO-9648002
NP_001304849.1	f72151617ea1b327823c13fe9e86af8d	233	PRINTS	PR01864	Bcl-X apoptosis regulator protein signature	1	16	1.2E-41	T	29-07-2026	IPR013279	Apoptosis regulator, Bcl-X	GO:0042981(InterPro)	Reactome:R-GGA-111453|Reactome:R-GGA-844455|Reactome:R-HSA-111453|Reactome:R-HSA-6785807|Reactome:R-HSA-844455|Reactome:R-HSA-9648002|Reactome:R-HSA-9692913|Reactome:R-HSA-9702518|Reactome:R-HSA-9818030|Reactome:R-MMU-111453|Reactome:R-MMU-844455|Reactome:R-MMU-9648002|Reactome:R-RNO-111453|Reactome:R-RNO-844455|Reactome:R-RNO-9648002
