species	isoform	msa_name	region_type	mean_conservation_score	mean_gap_fraction	n_alignment_columns	conservation_status	conservation_warning
anolis_carolinensis	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
anolis_carolinensis	IIIb	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
anolis_carolinensis	IIIb	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
anolis_carolinensis	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
anolis_carolinensis	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
bos_taurus	IIIc	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
bos_taurus	IIIc	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
bos_taurus	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
bos_taurus	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
bos_taurus	IIIb	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
bos_taurus	IIIb	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
bos_taurus	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
bos_taurus	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
callithrix_jacchus	IIIc	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
callithrix_jacchus	IIIc	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
callithrix_jacchus	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
callithrix_jacchus	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
callithrix_jacchus	IIIb	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
callithrix_jacchus	IIIb	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
callithrix_jacchus	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
callithrix_jacchus	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
canis_lupus_familiaris	IIIb	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
canis_lupus_familiaris	IIIb	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
canis_lupus_familiaris	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
canis_lupus_familiaris	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
canis_lupus_familiaris	IIIc	full_length	cassette	0.9896	0.0	64	cassette_highly_conserved
canis_lupus_familiaris	IIIc	full_length	left_boundary_window	0.9441	0.0	11	left_boundary_window_highly_conserved
canis_lupus_familiaris	IIIc	full_length	right_boundary_window	0.9823	0.0	11	right_boundary_window_highly_conserved
canis_lupus_familiaris	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
chrysemys_picta_bellii	IIIc	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
chrysemys_picta_bellii	IIIc	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
chrysemys_picta_bellii	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
chrysemys_picta_bellii	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
chrysemys_picta_bellii	IIIb	full_length	cassette	0.8375	0.0377	46	cassette_highly_conserved
chrysemys_picta_bellii	IIIb	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
chrysemys_picta_bellii	IIIb	full_length	right_boundary_window	0.9018	0.2485	11	right_boundary_window_highly_conserved
chrysemys_picta_bellii	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
danio_rerio	IIIc	full_length	cassette	0.8497	0.0759	49	cassette_highly_conserved
danio_rerio	IIIc	full_length	left_boundary_window	0.8444	0.0106	11	left_boundary_window_highly_conserved
danio_rerio	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
danio_rerio	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
danio_rerio	IIIb	full_length	cassette	0.8497	0.0759	49	cassette_highly_conserved
danio_rerio	IIIb	full_length	left_boundary_window	0.8444	0.0106	11	left_boundary_window_highly_conserved
danio_rerio	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
danio_rerio	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
equus_caballus	IIIc	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
equus_caballus	IIIc	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
equus_caballus	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
equus_caballus	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
equus_caballus	IIIb	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
equus_caballus	IIIb	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
equus_caballus	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
equus_caballus	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
felis_catus	IIIc	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
felis_catus	IIIc	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
felis_catus	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
felis_catus	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
felis_catus	IIIb	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
felis_catus	IIIb	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
felis_catus	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
felis_catus	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
gallus_gallus	IIIc	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
gallus_gallus	IIIc	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
gallus_gallus	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
gallus_gallus	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
gallus_gallus	IIIb	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
gallus_gallus	IIIb	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
gallus_gallus	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
gallus_gallus	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
gasterosteus_aculeatus	IIIc	full_length	cassette	0.8497	0.0759	49	cassette_highly_conserved
gasterosteus_aculeatus	IIIc	full_length	left_boundary_window	0.8444	0.0106	11	left_boundary_window_highly_conserved
gasterosteus_aculeatus	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
gasterosteus_aculeatus	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
gasterosteus_aculeatus	IIIb	full_length	cassette	0.9969	0.9471	45	cassette_gap_rich_review	mean_gap_fraction=0.9471
gasterosteus_aculeatus	IIIb	full_length	left_boundary_window	1.0	0.9667	11	left_boundary_window_gap_rich_review	mean_gap_fraction=0.9667
gasterosteus_aculeatus	IIIb	full_length	right_boundary_window	0.9369	0.4848	11	right_boundary_window_highly_conserved
gasterosteus_aculeatus	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
gorilla_gorilla_gorilla	IIIc	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
gorilla_gorilla_gorilla	IIIc	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
gorilla_gorilla_gorilla	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
gorilla_gorilla_gorilla	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
gorilla_gorilla_gorilla	IIIb	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
gorilla_gorilla_gorilla	IIIb	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
gorilla_gorilla_gorilla	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
gorilla_gorilla_gorilla	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
homo_sapiens	IIIc	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
homo_sapiens	IIIc	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
homo_sapiens	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
homo_sapiens	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
homo_sapiens	IIIb	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
homo_sapiens	IIIb	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
homo_sapiens	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
homo_sapiens	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
macaca_mulatta	IIIc	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
macaca_mulatta	IIIc	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
macaca_mulatta	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
macaca_mulatta	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
macaca_mulatta	IIIb	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
macaca_mulatta	IIIb	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
macaca_mulatta	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
macaca_mulatta	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
meleagris_gallopavo	IIIc	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
meleagris_gallopavo	IIIc	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
meleagris_gallopavo	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
meleagris_gallopavo	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
meleagris_gallopavo	IIIb	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
meleagris_gallopavo	IIIb	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
meleagris_gallopavo	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
meleagris_gallopavo	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
monodelphis_domestica	IIIc	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
monodelphis_domestica	IIIc	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
monodelphis_domestica	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
monodelphis_domestica	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
monodelphis_domestica	IIIb	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
monodelphis_domestica	IIIb	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
monodelphis_domestica	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
monodelphis_domestica	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
mus_musculus	IIIc	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
mus_musculus	IIIc	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
mus_musculus	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
mus_musculus	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
mus_musculus	IIIb	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
mus_musculus	IIIb	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
mus_musculus	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
mus_musculus	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
oreochromis_niloticus	IIIc	full_length	cassette	0.8497	0.0759	49	cassette_highly_conserved
oreochromis_niloticus	IIIc	full_length	left_boundary_window	0.8444	0.0106	11	left_boundary_window_highly_conserved
oreochromis_niloticus	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
oreochromis_niloticus	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
oreochromis_niloticus	IIIb	full_length	cassette	0.8482	0.0771	48	cassette_highly_conserved
oreochromis_niloticus	IIIb	full_length	left_boundary_window	0.8444	0.0106	11	left_boundary_window_highly_conserved
oreochromis_niloticus	IIIb	full_length	right_boundary_window	0.8759	0.3636	11	right_boundary_window_highly_conserved
oreochromis_niloticus	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
ornithorhynchus_anatinus	IIIc	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
ornithorhynchus_anatinus	IIIc	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
ornithorhynchus_anatinus	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
ornithorhynchus_anatinus	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
ornithorhynchus_anatinus	IIIb	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
ornithorhynchus_anatinus	IIIb	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
ornithorhynchus_anatinus	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
ornithorhynchus_anatinus	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
oryctolagus_cuniculus	IIIc	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
oryctolagus_cuniculus	IIIc	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
oryctolagus_cuniculus	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
oryctolagus_cuniculus	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
oryctolagus_cuniculus	IIIb	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
oryctolagus_cuniculus	IIIb	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
oryctolagus_cuniculus	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
oryctolagus_cuniculus	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
oryzias_latipes	IIIc	full_length	cassette	0.8497	0.0759	49	cassette_highly_conserved
oryzias_latipes	IIIc	full_length	left_boundary_window	0.8444	0.0106	11	left_boundary_window_highly_conserved
oryzias_latipes	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
oryzias_latipes	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
oryzias_latipes	IIIb	full_length	cassette	0.8497	0.0759	49	cassette_highly_conserved
oryzias_latipes	IIIb	full_length	left_boundary_window	0.8444	0.0106	11	left_boundary_window_highly_conserved
oryzias_latipes	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
oryzias_latipes	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
ovis_aries	IIIc	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
ovis_aries	IIIc	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
ovis_aries	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
ovis_aries	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
ovis_aries	IIIb	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
ovis_aries	IIIb	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
ovis_aries	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
ovis_aries	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
pan_troglodytes	IIIc	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
pan_troglodytes	IIIc	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
pan_troglodytes	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
pan_troglodytes	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
pan_troglodytes	IIIb	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
pan_troglodytes	IIIb	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
pan_troglodytes	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
pan_troglodytes	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
pongo_abelii	IIIb	full_length	cassette	0.8497	0.0759	49	cassette_highly_conserved
pongo_abelii	IIIb	full_length	left_boundary_window	0.8444	0.0106	11	left_boundary_window_highly_conserved
pongo_abelii	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
pongo_abelii	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
pongo_abelii	IIIc	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
pongo_abelii	IIIc	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
pongo_abelii	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
pongo_abelii	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
rattus_norvegicus	IIIc	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
rattus_norvegicus	IIIc	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
rattus_norvegicus	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
rattus_norvegicus	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
rattus_norvegicus	IIIb	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
rattus_norvegicus	IIIb	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
rattus_norvegicus	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
rattus_norvegicus	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
sus_scrofa	IIIc	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
sus_scrofa	IIIc	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
sus_scrofa	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
sus_scrofa	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
sus_scrofa	IIIb	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
sus_scrofa	IIIb	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
sus_scrofa	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
sus_scrofa	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
taeniopygia_guttata	IIIc	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
taeniopygia_guttata	IIIc	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
taeniopygia_guttata	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
taeniopygia_guttata	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
taeniopygia_guttata	IIIb	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
taeniopygia_guttata	IIIb	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
taeniopygia_guttata	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
taeniopygia_guttata	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
takifugu_rubripes	IIIc	full_length	cassette	0.8497	0.0759	49	cassette_highly_conserved
takifugu_rubripes	IIIc	full_length	left_boundary_window	0.8444	0.0106	11	left_boundary_window_highly_conserved
takifugu_rubripes	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
takifugu_rubripes	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
takifugu_rubripes	IIIb	full_length	cassette	0.8497	0.0759	49	cassette_highly_conserved
takifugu_rubripes	IIIb	full_length	left_boundary_window	0.8444	0.0106	11	left_boundary_window_highly_conserved
takifugu_rubripes	IIIb	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
takifugu_rubripes	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
xenopus_tropicalis	IIIc	full_length	cassette	0.8441	0.0747	50	cassette_highly_conserved
xenopus_tropicalis	IIIc	full_length	left_boundary_window	0.8475	0.0091	11	left_boundary_window_highly_conserved
xenopus_tropicalis	IIIc	full_length	right_boundary_window	0.851	0.3636	11	right_boundary_window_highly_conserved
xenopus_tropicalis	IIIc	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
xenopus_tropicalis	IIIb	full_length	cassette	0.8434	0.0382	45	cassette_highly_conserved
xenopus_tropicalis	IIIb	full_length	left_boundary_window	0.8444	0.0106	11	left_boundary_window_highly_conserved
xenopus_tropicalis	IIIb	full_length	right_boundary_window	0.9018	0.2485	11	right_boundary_window_highly_conserved
xenopus_tropicalis	IIIb	full_length	full_sequence	0.9099	0.2382	1091	full_sequence_highly_conserved
