species	isoform	protein_id	transcript_id	sequence_length	valid_amino_acid_alphabet	contains_internal_stop	terminal_stop_present	sequence_hash	duplicate_group_id	has_III_region_coordinates	cassette_within_protein_bounds	expected_length_range_status	length_outlier_status	interpro_ready	protein_integrity_status	protein_integrity_warning
gasterosteus_aculeatus	IIIb	ENSGACP00000061458	ENSGACT00000067656	917	true	false	false	cf25b54b0a2e8e7a9e991060f344ac08a13abda72670259382052baa79f33e78	dgrp_023	true	true	above_expected_range	long_outlier_review	true	protein_length_outlier_review	long_outlier_review
gasterosteus_aculeatus	IIIc	ENSGACP00000047216	ENSGACT00000078064	915	true	false	false	3357d2be00b4a6dae4126158642e99f92c99ad9d0735f37c3615258cf00d4a97	dgrp_024	true	true	above_expected_range	long_outlier_review	true	protein_length_outlier_review	long_outlier_review
gorilla_gorilla_gorilla	IIIb	ENSGGOP00000037634	ENSGGOT00000051097	709	true	false	false	9a0edef8b35bb0247bdd00a4675dd5665b2c79c5dc13654639e2cc771c9dcfe7	dgrp_025	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
gorilla_gorilla_gorilla	IIIc	ENSGGOP00000051435	ENSGGOT00000059958	670	true	false	false	f0f5b09c0de0d5990a45a8c0b41ef4578d4e2698c3e6fab386352064cba15c93	dgrp_026	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
homo_sapiens	IIIb	ENSP00000351276	ENST00000358487	821	true	false	false	c81b4e9e806e0ace9f779e65477e6c988dea6cad5eecfbcb35f2364c5fc884dd	dgrp_027	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
homo_sapiens	IIIc	ENSP00000813085	ENST00001142305	822	true	false	false	0d7c744f3ba4b8b975b359ff4795b8f4346864241222eb71aa92ef4d2c97a78c	dgrp_028	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
macaca_mulatta	IIIb	XP_077803775.1	XM_077947649.1	838	true	false	false	bd7a7ffd9f75ce62672354dfdf533f5d8e1331b9a66c7786bba8ad909312981b	dgrp_029	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
macaca_mulatta	IIIc	XP_015003815.1	XM_015148329.3	839	true	false	false	ea1133f3409482fe3d8d0e6424203545c1aed4d763dd7e6f1256a7fc9c2d2d96	dgrp_030	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
meleagris_gallopavo	IIIb	ENSMGAP00000031571	ENSMGAT00000021846	627	true	false	false	08932004d8c9c125742f22c774b4a295f36cc56fa6954d05d605a6c2e8d44fa6	dgrp_031	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
meleagris_gallopavo	IIIc	ENSMGAP00000031353	ENSMGAT00000037037	631	true	false	false	872b9313a0bcb3f007e4711bf942b87c0d838ec6d2e8bba7421bcfa93f700940	dgrp_032	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
monodelphis_domestica	IIIb	XP_056659242.1	XM_056803264.1	839	true	false	false	ec12b37d12f14cf27154b875d1bd70aa5d9eb3e90cb9dd119e12f3e10c786309	dgrp_033	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
monodelphis_domestica	IIIc	XP_056659239.1	XM_056803261.1	840	true	false	false	04560688aa9794625f47203f818b275d2474db5153d9b72c2468d3bc0afa7592	dgrp_034	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
mus_musculus	IIIb	ENSMUSP00000112430	ENSMUST00000122054	840	true	false	false	b3b737cf5da55730a68334160c8d450e68bc13174d6c9442f202a5907f66bd9d	dgrp_035	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
mus_musculus	IIIc	ENSMUSP00000113180	ENSMUST00000117691	822	true	false	false	94a91de1ec53499dffbdfd72e244c0da6e4d2c428abba0d43e81abfb6156e633	dgrp_036	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
oreochromis_niloticus	IIIb	ENSONIP00000063320	ENSONIT00000047381	812	true	false	false	9a855549a7efda6c65842aff9ecb0978bfe7a8e8c324f296bf67159fab4f707f	dgrp_037	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
oreochromis_niloticus	IIIc	ENSONIP00000060910	ENSONIT00000055812	865	true	false	false	eda750ad950d42e21dbc78f3ef72f8b73e74cb160f30b9fbb2b9565a1b9f8529	dgrp_038	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
ornithorhynchus_anatinus	IIIb	XP_028936644.1	XM_029080811.2	839	true	false	false	da71692667389b96e5936ea8d6cd353a9d79b8f9263158f03a0ccc68ff6d596d	dgrp_039	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
ornithorhynchus_anatinus	IIIc	XP_028936643.1	XM_029080810.2	840	true	false	false	06faca5cd7d9a4d1f6f84ae157dcf13afede4573f9b243a05b3a8a68d5266a4b	dgrp_040	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
oryctolagus_cuniculus	IIIb	XP_069913096.1	XM_070056995.1	840	true	false	false	d6f4cb7cbc5b6d065e7823bd89278378877b4a29a823a3dc8c2f626ea63f11de	dgrp_041	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
oryctolagus_cuniculus	IIIc	XP_069913100.1	XM_070056999.1	841	true	false	false	b0d0629989c468df4a67fc18a0e58d1d7a56150c3db8e15b5b1a77138b356282	dgrp_042	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
oryzias_latipes	IIIb	XP_078787744.1	XM_078931618.1	832	true	false	false	1de79702aec47475f07e6d6f2ec86318a42b0bf11c6f81aa1f26f7df0056851f	dgrp_043	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
oryzias_latipes	IIIc	XP_011483055.1	XM_011484753.4	830	true	false	false	f796a584689a605d3063c07a122530b9c02d87a139ff18b2c94d1e67c97da5d1	dgrp_044	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
ovis_aries	IIIb	XP_060260490.1	XM_060404507.1	840	true	false	false	d44c259aaab572e348816750cde7d563e2ef3fff1986fd72f198dbe1f1689274	dgrp_007	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
ovis_aries	IIIc	XP_060260488.1	XM_060404505.1	841	true	false	false	69f9c01ffeece2671c747d0ac018d139608bc3ac9679e21171dacbc7e92eaf6e	dgrp_008	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
pan_troglodytes	IIIb	XP_054516514.1	XM_054660539.2	840	true	false	false	d097487d5170e632fbb7979ffd654c85a2f271e0e714fd8133b922edb0603fd8	dgrp_045	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
pan_troglodytes	IIIc	XP_054516513.1	XM_054660538.2	841	true	false	false	6ce49f0a3505578445751e892887f70099d7e84ec2fb84b4e651e900dd748e1d	dgrp_046	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
pongo_abelii	IIIb	XP_024108704.1	XM_024252936.3	838	true	false	false	bcb89eb12fb1140897b1321d635eb555240c1e09aa5654f4de65152e0297dc0a	dgrp_047	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
pongo_abelii	IIIc	NP_001124693.2	NM_001131221.3	840	true	false	false	7c57dc74017020b4aa6df466209832b6f37cbe5dc3fc0a1afd3eb221b26258cb	dgrp_048	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
rattus_norvegicus	IIIb	XP_063137149.1	XM_063281079.1	840	true	false	false	2c3143c7b0db5b0a4d8255fcf9eee9bc75ce0ae868191a49219ca9e697110f89	dgrp_049	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
rattus_norvegicus	IIIc	XP_063137148.1	XM_063281078.1	841	true	false	false	d7f927a14bb0dadff3ffa67f7ebb269af778b2160c99230c5601f7a5cf4f689e	dgrp_050	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
sus_scrofa	IIIb	XP_084849197.1	XM_084993071.1	840	true	false	false	1ec8bb4e6e5c629aba2016838dff936e67d25f6de10e360cdcdebe8a418a23bd	dgrp_051	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
sus_scrofa	IIIc	XP_084849194.1	XM_084993068.1	841	true	false	false	ea433110604138eb714bbd571c85df62077942d106e7bda0d23e88aa1ffd8ab8	dgrp_052	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
taeniopygia_guttata	IIIb	XP_072787409.1	XM_072931308.1	890	true	false	false	aa44dda24a941ca48c94079c8728cf5aef284f80b28238fa3443b9dd807b657b	dgrp_053	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
taeniopygia_guttata	IIIc	XP_072787408.1	XM_072931307.1	891	true	false	false	fc67a737678212b0644f996de6482e5ec66213ad6fa176383e52bd87b6aaf0e6	dgrp_054	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
takifugu_rubripes	IIIb	ENSTRUP00000045145	ENSTRUT00000045297	838	true	false	false	434b88c7a21e78355c99543af55b5a9637dd0d9211301a3bb3f61b3dcb59a88d	dgrp_055	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
takifugu_rubripes	IIIc	ENSTRUP00000045146	ENSTRUT00000045298	836	true	false	false	959b63b857303d5b1960849b37c8a8870edcb5656a1f217ba73a5a4b3c83f378	dgrp_056	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
xenopus_tropicalis	IIIb	ENSXETP00000069725	ENSXETT00000071733	910	true	false	false	05a979e0968c434a37ec2ea3fb312ca0b2f6a90987a73853a28d74f1221ac24f	dgrp_057	true	true	above_expected_range	long_outlier_review	true	protein_length_outlier_review	long_outlier_review
xenopus_tropicalis	IIIc	ENSXETP00000087394	ENSXETT00000078335	832	true	false	false	a90a08948f5e29fb4129d422c3eee6c4a0a7b0a91f376aa06ce3cea84c95bbaf	dgrp_058	true	true	within_expected_range	within_expected_range	true	protein_integrity_pass
