species	display_species_name	isoform	protein_id	transcript_id	recommended_use	native_cassette_start_aa	native_cassette_end_aa	full_length_msa_start_col	full_length_msa_end_col	cassette_msa_start_col	cassette_msa_end_col	left_boundary_gap_fraction_window	right_boundary_gap_fraction_window	internal_region_gap_fraction	boundary_window_size	left_boundary_gap_fraction_w3	right_boundary_gap_fraction_w3	left_boundary_gap_fraction_w5	right_boundary_gap_fraction_w5	boundary_projection_status	boundary_projection_confidence	boundary_projection_warning	rescue_decision	final_label_source	final_claim_status_after_rescue	recommended_use_pre_rescue	recommended_use_post_rescue	rescue_evidence_summary	unresolved_reason_if_any
canis_lupus_familiaris	Canis lupus familiaris	IIIb	NP_001003336.1	NP_001003336.1	supplementary_only	199	244	550	599	1	48	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		rescued_with_external_validated_candidate	external_refseq_sequence_validated	primary_claim_supported_with_minor_flags	supplementary_only	main_analysis	own_id=0.9783;cur_pass=False;src=external_refseq_sequence_validated
canis_lupus_familiaris	Canis lupus familiaris	IIIc	ENSCAFP00845027252	ENSCAFT00845034795	supplementary_only	394	457	751	814	2	66	0.0	0.0	0.0	5	0.0	0.0	0.0	0.0	msa_boundary_shift_review	shift_review	full-length start col 751 deviates from group median 550.0	sequence_support_only_keep_supplement	unresolved_kept_provenance	supplement_review	supplementary_only	supplement_only	own_id=;cur_pass=False;src=unresolved_kept_provenance	no source-compatible validated candidate; sequence support only
chrysemys_picta_bellii	Chrysemys picta bellii	IIIc	XP_065408413.1	XM_065552341.1	main_text_primary_claim	333	380	550	599	1	66	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=0.9792;cur_pass=True;src=sequence_reconciliation_confirmed
chrysemys_picta_bellii	Chrysemys picta bellii	IIIb	XP_023965681.1	XM_024109913.3	main_text_primary_claim	333	376	550	595	1	46	0.0091	0.2485	0.0377	5	0.0095	0.2929	0.0091	0.2485	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=0.9318;cur_pass=True;src=sequence_reconciliation_confirmed
danio_rerio	Danio rerio	IIIc	XP_068081038.1	XM_068224937.2	main_text_with_footnote	338	384	551	599	2	66	0.0106	0.3636	0.0759	5	0.0119	0.5595	0.0106	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_with_footnote	main_analysis	own_id=0.8936;cur_pass=True;src=sequence_reconciliation_confirmed
danio_rerio	Danio rerio	IIIb	XP_068081039.1	XM_068224938.2	main_text_with_footnote	338	382	551	599	2	48	0.0106	0.3636	0.0759	5	0.0119	0.5595	0.0106	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_with_footnote	main_analysis	own_id=0.7333;cur_pass=True;src=sequence_reconciliation_confirmed
equus_caballus	Equus caballus	IIIc	XP_014588430.1	XM_014732944.3	main_text_primary_claim	383	430	550	599	1	66	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed
equus_caballus	Equus caballus	IIIb	XP_014588429.1	XM_014732943.3	main_text_primary_claim	383	428	550	599	1	48	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed
felis_catus	Felis catus	IIIc	XP_044896695.1	XM_045040760.1	main_text_primary_claim	333	380	550	599	1	66	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed
felis_catus	Felis catus	IIIb	XP_044896694.1	XM_045040759.1	main_text_primary_claim	333	378	550	599	1	48	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed
gallus_gallus	Gallus gallus	IIIc	NP_990650.2	NM_205319.4	main_text_primary_claim	335	382	550	599	1	66	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=0.9792;cur_pass=True;src=sequence_reconciliation_confirmed
gallus_gallus	Gallus gallus	IIIb	XP_046798696.1	XM_046942740.1	main_text_primary_claim	335	380	550	599	1	48	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=0.913;cur_pass=True;src=sequence_reconciliation_confirmed
gasterosteus_aculeatus	Gasterosteus aculeatus	IIIc	ENSGACP00000061458	ENSGACT00000067656	supplementary_only	443	489	551	599	2	66	0.0106	0.3636	0.0759	5	0.0119	0.5595	0.0106	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	supplementary_only	main_analysis	own_id=0.8723;cur_pass=True;src=sequence_reconciliation_confirmed
gasterosteus_aculeatus	Gasterosteus aculeatus	IIIb	ENSGACP00000047216	ENSGACT00000078064	supplementary_only	126	170	224	268	2	48	0.9667	0.4848	0.947	5	0.9667	0.4619	0.9667	0.4848	msa_boundary_shift_review	shift_review	full-length start col 224 deviates from group median 550.0	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	supplementary_only	main_analysis	own_id=0.7778;cur_pass=True;src=sequence_reconciliation_confirmed
gorilla_gorilla_gorilla	Gorilla gorilla gorilla	IIIc	XP_004050253.1	XP_004050253.1	supplementary_only	218	265	550	599	1	66	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		rescued_with_external_validated_candidate_pair	external_refseq_sequence_validated	primary_claim_supported_with_minor_flags	supplementary_only	main_analysis	own_id=1.0;cur_pass=False;src=external_refseq_sequence_validated
gorilla_gorilla_gorilla	Gorilla gorilla gorilla	IIIb	ENSGGOP00000051435	ENSGGOT00000059958	supplementary_only	225	270	550	599	1	48	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	supplementary_only	main_analysis	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed
homo_sapiens	Homo sapiens	IIIc	ENSP00000351276	ENST00000358487	main_text_with_footnote	314	361	550	599	1	66	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_with_footnote	main_analysis	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed
homo_sapiens	Homo sapiens	IIIb	ENSP00000813085	ENST00001142305	main_text_with_footnote	314	359	550	599	1	48	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_with_footnote	main_analysis	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed
macaca_mulatta	Macaca mulatta	IIIc	XP_077803775.1	XM_077947649.1	main_text_primary_claim	333	380	550	599	1	66	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed
macaca_mulatta	Macaca mulatta	IIIb	XP_015003815.1	XM_015148329.3	main_text_primary_claim	333	378	550	599	1	48	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed
meleagris_gallopavo	Meleagris gallopavo	IIIc	ENSMGAP00000031571	ENSMGAT00000021846	supplementary_only	220	267	550	599	1	66	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	supplementary_only	main_analysis	own_id=0.9792;cur_pass=True;src=sequence_reconciliation_confirmed
meleagris_gallopavo	Meleagris gallopavo	IIIb	ENSMGAP00000031353	ENSMGAT00000037037	supplementary_only	208	253	550	599	1	48	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	supplementary_only	main_analysis	own_id=0.913;cur_pass=True;src=sequence_reconciliation_confirmed
monodelphis_domestica	Monodelphis domestica	IIIc	XP_056659242.1	XM_056803264.1	main_text_primary_claim	332	379	550	599	1	66	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed
monodelphis_domestica	Monodelphis domestica	IIIb	XP_056659239.1	XM_056803261.1	main_text_primary_claim	332	377	550	599	1	48	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=0.8913;cur_pass=True;src=sequence_reconciliation_confirmed
mus_musculus	Mus musculus	IIIc	ENSMUSP00000112430	ENSMUST00000122054	main_text_with_footnote	333	380	550	599	1	66	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_with_footnote	main_analysis	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed
mus_musculus	Mus musculus	IIIb	ENSMUSP00000113180	ENSMUST00000117691	main_text_with_footnote	314	359	550	599	1	48	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_with_footnote	main_analysis	own_id=0.9783;cur_pass=True;src=sequence_reconciliation_confirmed
oreochromis_niloticus	Oreochromis niloticus	IIIc	ENSONIP00000063320	ENSONIT00000047381	main_text_with_footnote	313	359	551	599	2	66	0.0106	0.3636	0.0759	5	0.0119	0.5595	0.0106	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_with_footnote	main_analysis	own_id=0.9149;cur_pass=True;src=sequence_reconciliation_confirmed
oreochromis_niloticus	Oreochromis niloticus	IIIb	ENSONIP00000060910	ENSONIT00000055812	main_text_with_footnote	368	411	551	598	2	47	0.0106	0.3636	0.0771	5	0.0119	0.4714	0.0106	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_with_footnote	main_analysis	own_id=0.7273;cur_pass=True;src=sequence_reconciliation_confirmed
ornithorhynchus_anatinus	Ornithorhynchus anatinus	IIIc	XP_028936644.1	XM_029080811.2	main_text_primary_claim	332	379	550	599	1	66	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed
ornithorhynchus_anatinus	Ornithorhynchus anatinus	IIIb	XP_028936643.1	XM_029080810.2	main_text_primary_claim	332	377	550	599	1	48	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=0.913;cur_pass=True;src=sequence_reconciliation_confirmed
oryctolagus_cuniculus	Oryctolagus cuniculus	IIIc	XP_069913096.1	XM_070056995.1	main_text_primary_claim	333	380	550	599	1	66	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed
oryctolagus_cuniculus	Oryctolagus cuniculus	IIIb	XP_069913100.1	XM_070056999.1	main_text_primary_claim	333	378	550	599	1	48	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed
oryzias_latipes	Oryzias latipes	IIIc	XP_078787744.1	XM_078931618.1	main_text_with_footnote	331	377	551	599	2	66	0.0106	0.3636	0.0759	5	0.0119	0.5595	0.0106	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_with_footnote	main_analysis	own_id=0.8723;cur_pass=True;src=sequence_reconciliation_confirmed
oryzias_latipes	Oryzias latipes	IIIb	XP_011483055.1	XM_011484753.4	main_text_with_footnote	331	375	551	599	2	48	0.0106	0.3636	0.0759	5	0.0119	0.5595	0.0106	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_with_footnote	main_analysis	own_id=0.7556;cur_pass=True;src=sequence_reconciliation_confirmed
ovis_aries	Ovis aries	IIIc	XP_060260490.1	XM_060404507.1	main_text_primary_claim	333	380	550	599	1	66	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed
ovis_aries	Ovis aries	IIIb	XP_060260488.1	XM_060404505.1	main_text_primary_claim	333	378	550	599	1	48	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed
pan_troglodytes	Pan troglodytes	IIIc	XP_054516514.1	XM_054660539.2	main_text_primary_claim	333	380	550	599	1	66	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed
pan_troglodytes	Pan troglodytes	IIIb	XP_054516513.1	XM_054660538.2	main_text_primary_claim	333	378	550	599	1	48	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed
pongo_abelii	Pongo abelii	IIIb	XP_024108704.1	XM_024252936.3	supplementary_only	334	380	551	599	2	48	0.0106	0.3636	0.0759	5	0.0119	0.5595	0.0106	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		sequence_support_only_keep_supplement	unresolved_kept_provenance	supplement_review	supplementary_only	supplement_only	own_id=;cur_pass=False;src=unresolved_kept_provenance	no source-compatible validated candidate; sequence support only
pongo_abelii	Pongo abelii	IIIc	XP_024108704.1	XM_024252936	supplementary_only	333	380	550	599	1	66	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	supplementary_only	main_analysis	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed
rattus_norvegicus	Rattus norvegicus	IIIc	XP_063137149.1	XM_063281079.1	main_text_primary_claim	333	380	550	599	1	66	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed
rattus_norvegicus	Rattus norvegicus	IIIb	XP_063137148.1	XM_063281078.1	main_text_primary_claim	333	378	550	599	1	48	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=0.9783;cur_pass=True;src=sequence_reconciliation_confirmed
sus_scrofa	Sus scrofa	IIIc	XP_084849197.1	XM_084993071.1	main_text_primary_claim	333	380	550	599	1	66	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed
sus_scrofa	Sus scrofa	IIIb	XP_084849194.1	XM_084993068.1	main_text_primary_claim	333	378	550	599	1	48	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed
taeniopygia_guttata	Taeniopygia guttata	IIIc	XP_072787409.1	XM_072931308.1	main_text_primary_claim	383	430	550	599	1	66	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=0.9792;cur_pass=True;src=sequence_reconciliation_confirmed
taeniopygia_guttata	Taeniopygia guttata	IIIb	XP_072787408.1	XM_072931307.1	main_text_primary_claim	383	428	550	599	1	48	0.0091	0.3636	0.0747	5	0.0095	0.5595	0.0091	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	own_id=0.913;cur_pass=True;src=sequence_reconciliation_confirmed
takifugu_rubripes	Takifugu rubripes	IIIc	ENSTRUP00000045145	ENSTRUT00000045297	main_text_with_footnote	337	383	551	599	2	66	0.0106	0.3636	0.0759	5	0.0119	0.5595	0.0106	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_with_footnote	main_analysis	own_id=0.9362;cur_pass=True;src=sequence_reconciliation_confirmed
takifugu_rubripes	Takifugu rubripes	IIIb	ENSTRUP00000045146	ENSTRUT00000045298	main_text_with_footnote	337	381	551	599	2	48	0.0106	0.3636	0.0759	5	0.0119	0.5595	0.0106	0.3636	msa_boundary_projected_with_minor_gaps	minor_gaps		current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_with_footnote	main_analysis	own_id=0.7778;cur_pass=True;src=sequence_reconciliation_confirmed
