species	display_species_name	taxon_group	isoform	upstream_label	legacy_label	previous_pipeline_label	validated_exon_type	final_isoform_label	transcript_id	protein_id	gene_id	protein_length	sequence_md5	label_consistency_status	rescue_required	rescue_decision	final_label_source	final_claim_status	final_claim_status_after_rescue	orthology_status	paralog_status	synteny_validation_class	combined_synteny_validation_class	neighbor_label_quality_score	MSA_full_length_status	full_length_gap_fraction	full_length_outlier_status	full_length_MSA_warning	MSA_cassette_status	cassette_MSA_warning	boundary_robustness_class	coordinate_validation_status	CDS_reconstruction_status	protein_integrity_status	pre_interpro_readiness_class	pre_interpro_warning	unresolved_reason_if_any
callithrix_jacchus	Callithrix jacchus	Primates	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_078346634.1	XP_078202760.1		841	ff6dec0e21acf788f82b1a4673331c79c63099eeb51b8b27a920438388faee64	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_partial_blast_supported	synteny_partial_blast_supported	0.65	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	same_native_coordinate	split_x2	protein_integrity_pass	ready_for_interpro_with_minor_flags
callithrix_jacchus	Callithrix jacchus	Primates	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_078346639.1	XP_078202765.1		840	ec5ce357cee4c9ddf37f93a61bcac8888a396ee68081f8a5fd0c2a0d1b14f384	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_partial_blast_supported	synteny_partial_blast_supported	0.65	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	same_native_coordinate	split_x2	protein_integrity_pass	ready_for_interpro_with_minor_flags
mus_musculus	Mus musculus	Other mammals	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	ENSMUST00000117691	ENSMUSP00000113180		822	94a91de1ec53499dffbdfd72e244c0da6e4d2c428abba0d43e81abfb6156e633	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_strong	synteny_strong	1.0	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	moderate_native_offset_review	unknown_x2:phase_not_propagated_from_source	protein_integrity_pass	ready_for_interpro_with_minor_flags
mus_musculus	Mus musculus	Other mammals	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430		840	b3b737cf5da55730a68334160c8d450e68bc13174d6c9442f202a5907f66bd9d	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_strong	synteny_strong	1.0	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	moderate_native_offset_review	unknown_x2:phase_not_propagated_from_source	protein_integrity_pass	ready_for_interpro_with_minor_flags
rattus_norvegicus	Rattus norvegicus	Other mammals	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_063281078.1	XP_063137148.1		841	d7f927a14bb0dadff3ffa67f7ebb269af778b2160c99230c5601f7a5cf4f689e	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_supported_with_minor_rearrangement	synteny_supported_with_minor_rearrangement	0.95	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	same_native_coordinate	split_x2	protein_integrity_pass	ready_for_interpro_with_minor_flags
rattus_norvegicus	Rattus norvegicus	Other mammals	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_063281079.1	XP_063137149.1		840	2c3143c7b0db5b0a4d8255fcf9eee9bc75ce0ae868191a49219ca9e697110f89	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_supported_with_minor_rearrangement	synteny_supported_with_minor_rearrangement	0.95	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	same_native_coordinate	split_x2	protein_integrity_pass	ready_for_interpro_with_minor_flags
oryctolagus_cuniculus	Oryctolagus cuniculus	Other mammals	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_070056999.1	XP_069913100.1		841	b0d0629989c468df4a67fc18a0e58d1d7a56150c3db8e15b5b1a77138b356282	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_strong	synteny_strong	0.9	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	same_native_coordinate	split_x2	protein_integrity_pass	ready_for_interpro_with_minor_flags
oryctolagus_cuniculus	Oryctolagus cuniculus	Other mammals	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_070056995.1	XP_069913096.1		840	d6f4cb7cbc5b6d065e7823bd89278378877b4a29a823a3dc8c2f626ea63f11de	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_strong	synteny_strong	0.9	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	same_native_coordinate	split_x2	protein_integrity_pass	ready_for_interpro_with_minor_flags
canis_lupus_familiaris	Canis lupus familiaris	Other mammals	IIIb	IIIb	IIIb	IIIb	IIIb	IIIb	NP_001003336.1	NP_001003336.1		707	63f12e46ca1164bd46d67d6097f7caf47751d47749b20bdb2a39f6ab9a828b82	unresolved_no_sequence	true	rescued_with_external_validated_candidate	external_refseq_sequence_validated	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_strong	synteny_strong	0.9	full_length_msa_pass	0.2382	within_expected_range		msa_pass		supported_boundary_with_minor_flags	same_native_coordinate	unknown_x2:phase_not_propagated_from_source	protein_integrity_pass	ready_for_interpro_with_minor_flags
canis_lupus_familiaris	Canis lupus familiaris	Other mammals	IIIc	IIIc	IIIc	IIIc	unresolved	IIIc	ENSCAFT00845034795	ENSCAFP00845027252		705	afb6b64f23991bf5fb5c7ea2cc7f58b3b21c4a8bb43dcf9bf393919005b18124	unresolved_no_sequence	true	sequence_support_only_keep_supplement	unresolved_kept_provenance	excluded_from_primary_claim	supplement_review	fgfr2_ortholog_supported_with_warnings	fgfr2_high_confidence_multi_vertebrate	synteny_strong	synteny_strong	0.9	full_length_msa_pass	0.2382	within_expected_range		msa_pass		supported_boundary_with_minor_flags	same_native_coordinate	unknown_x2:phase_not_propagated_from_source	protein_integrity_pass	supplement_review_only	no source-compatible validated candidate; sequence support only	no source-compatible validated candidate; sequence support only
felis_catus	Felis catus	Other mammals	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_045040759.1	XP_044896694.1		841	178f823cbb1b99f19b6981392e9c73a890e641beddf9fddebfa0253aba9ed4b5	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_strong	synteny_strong	0.9	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	same_native_coordinate	split_x2	protein_integrity_pass	ready_for_interpro_with_minor_flags
felis_catus	Felis catus	Other mammals	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_045040760.1	XP_044896695.1		840	0e93c2ab13f42a2db8e7c2fad005ef5afa5636178bab45ed360698df82d486ca	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_strong	synteny_strong	0.9	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	same_native_coordinate	split_x2	protein_integrity_pass	ready_for_interpro_with_minor_flags
equus_caballus	Equus caballus	Other mammals	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_014732943.3	XP_014588429.1		887	431975e47c5f9efbaf5ec3cce288f86b80383180163cab1fe588b7b56fad8e9c	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_strong	synteny_strong	0.95	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	same_native_coordinate	split_x2	protein_integrity_pass	ready_for_interpro_with_minor_flags
equus_caballus	Equus caballus	Other mammals	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_014732944.3	XP_014588430.1		886	cb5c7f39d1f6dfe56ae6134fc683cc477185b7be320b7f2767c0a2fc6888920d	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_strong	synteny_strong	0.95	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	same_native_coordinate	split_x2	protein_integrity_pass	ready_for_interpro_with_minor_flags
sus_scrofa	Sus scrofa	Other mammals	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_084993068.1	XP_084849194.1		841	ea433110604138eb714bbd571c85df62077942d106e7bda0d23e88aa1ffd8ab8	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_strong	synteny_strong	1.0	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	same_native_coordinate	split_x2	protein_integrity_pass	ready_for_interpro_with_minor_flags
sus_scrofa	Sus scrofa	Other mammals	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_084993071.1	XP_084849197.1		840	1ec8bb4e6e5c629aba2016838dff936e67d25f6de10e360cdcdebe8a418a23bd	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_strong	synteny_strong	1.0	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	same_native_coordinate	split_x2	protein_integrity_pass	ready_for_interpro_with_minor_flags
bos_taurus	Bos taurus	Other mammals	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_059881740.1	XP_059737723.1		841	69f9c01ffeece2671c747d0ac018d139608bc3ac9679e21171dacbc7e92eaf6e	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_strong	synteny_strong	0.95	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	same_native_coordinate	split_x2	protein_integrity_pass	ready_for_interpro_with_minor_flags
bos_taurus	Bos taurus	Other mammals	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_059881741.1	XP_059737724.1		840	d44c259aaab572e348816750cde7d563e2ef3fff1986fd72f198dbe1f1689274	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_strong	synteny_strong	0.95	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	same_native_coordinate	split_x2	protein_integrity_pass	ready_for_interpro_with_minor_flags
ovis_aries	Ovis aries	Other mammals	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_060404505.1	XP_060260488.1		841	69f9c01ffeece2671c747d0ac018d139608bc3ac9679e21171dacbc7e92eaf6e	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_strong	synteny_strong	0.9	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	same_native_coordinate	split_x2	protein_integrity_pass	ready_for_interpro_with_minor_flags
ovis_aries	Ovis aries	Other mammals	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_060404507.1	XP_060260490.1		840	d44c259aaab572e348816750cde7d563e2ef3fff1986fd72f198dbe1f1689274	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_strong	synteny_strong	0.9	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	same_native_coordinate	split_x2	protein_integrity_pass	ready_for_interpro_with_minor_flags
monodelphis_domestica	Monodelphis domestica	Other mammals	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_056803261.1	XP_056659239.1		840	04560688aa9794625f47203f818b275d2474db5153d9b72c2468d3bc0afa7592	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_supported_with_minor_rearrangement	synteny_supported_with_minor_rearrangement	0.75	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	same_native_coordinate	split_x2	protein_integrity_pass	ready_for_interpro_with_minor_flags
monodelphis_domestica	Monodelphis domestica	Other mammals	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_056803264.1	XP_056659242.1		839	ec12b37d12f14cf27154b875d1bd70aa5d9eb3e90cb9dd119e12f3e10c786309	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_supported_with_minor_rearrangement	synteny_supported_with_minor_rearrangement	0.75	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	same_native_coordinate	split_x2	protein_integrity_pass	ready_for_interpro_with_minor_flags
ornithorhynchus_anatinus	Ornithorhynchus anatinus	Other mammals	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_029080810.2	XP_028936643.1		840	06faca5cd7d9a4d1f6f84ae157dcf13afede4573f9b243a05b3a8a68d5266a4b	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_supported_with_minor_rearrangement	synteny_supported_with_minor_rearrangement	0.8	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	same_native_coordinate	split_x2	protein_integrity_pass	ready_for_interpro_with_minor_flags
ornithorhynchus_anatinus	Ornithorhynchus anatinus	Other mammals	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_029080811.2	XP_028936644.1		839	da71692667389b96e5936ea8d6cd353a9d79b8f9263158f03a0ccc68ff6d596d	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_supported_with_minor_rearrangement	synteny_supported_with_minor_rearrangement	0.8	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	same_native_coordinate	split_x2	protein_integrity_pass	ready_for_interpro_with_minor_flags
gallus_gallus	Gallus gallus	Birds	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_046942740.1	XP_046798696.1		843	19b8d35c9d3049b9d9b0e08946991871f25690b4fff4d1c4554035e87afce905	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_strong	synteny_strong	0.8	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	same_native_coordinate	split_x2	protein_integrity_pass	ready_for_interpro_with_minor_flags
gallus_gallus	Gallus gallus	Birds	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	NM_205319.4	NP_990650.2		842	a0cfdf3b8b4614a3ab43ffdb666c4bad877c1798d2606c83841d9ffe85c778f0	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_strong	synteny_strong	0.8	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	same_native_coordinate	split_x2	protein_integrity_pass	ready_for_interpro_with_minor_flags
meleagris_gallopavo	Meleagris gallopavo	Birds	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	ENSMGAT00000037037	ENSMGAP00000031353		631	872b9313a0bcb3f007e4711bf942b87c0d838ec6d2e8bba7421bcfa93f700940	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_partial_blast_supported	synteny_partial_blast_supported	0.6	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	moderate_native_offset_review	unknown_x2:phase_not_propagated_from_source	protein_integrity_pass	ready_for_interpro_with_minor_flags
meleagris_gallopavo	Meleagris gallopavo	Birds	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	ENSMGAT00000021846	ENSMGAP00000031571		627	08932004d8c9c125742f22c774b4a295f36cc56fa6954d05d605a6c2e8d44fa6	swapped_relative_to_upstream	true	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	primary_claim_supported_with_minor_flags	fgfr2_ortholog_high_confidence	fgfr2_high_confidence_multi_vertebrate	synteny_partial_blast_supported	synteny_partial_blast_supported	0.6	full_length_msa_pass	0.2382	within_expected_range		msa_pass		robust_boundary	moderate_native_offset_review	unknown_x2:phase_not_propagated_from_source	protein_integrity_pass	ready_for_interpro_with_minor_flags
