species	isoform	upstream_label	legacy_label	previous_pipeline_label	validated_exon_type	final_isoform_label	transcript_id	protein_id	rescue_decision	final_label_source	final_claim_status_after_rescue	recommended_use_pre_rescue	recommended_use_post_rescue	reference_agreement_percent_identical	reference_agreement_percent_identical_or_conservative	boundary_robustness_class	overall_alignment_evidence_class	rescue_evidence_summary	unresolved_reason_if_any	synteny_validation_class	combined_synteny_validation_class	total_neighbor_support_score	neighbor_identity_confidence_score	n_neighbors_rbh_supported	n_neighbors_one_way_blast_supported	n_neighbors_ambiguous	n_neighbors_unmapped	scaffold_continuity_status	rescued_candidate_locus_support	synteny_warning
canis_lupus_familiaris	IIIb	IIIb	IIIb	IIIb	IIIb	IIIb	NP_001003336.1	NP_001003336.1	rescued_with_external_validated_candidate	external_refseq_sequence_validated	primary_claim_supported_with_minor_flags	supplementary_only	main_analysis	0.9783	0.9783	supported_boundary_with_minor_flags	alignment_supports_boundary	own_id=0.9783;cur_pass=False;src=external_refseq_sequence_validated		synteny_strong	synteny_strong	0.9	0.9	1	1	0	2	continuous	locus_supported
canis_lupus_familiaris	IIIc	IIIc	IIIc	IIIc	unresolved	IIIc	ENSCAFT00845034795	ENSCAFP00845027252	sequence_support_only_keep_supplement	unresolved_kept_provenance	supplement_review	supplementary_only	supplement_only	0.2083	0.3958	supported_boundary_with_minor_flags	alignment_shift_review	own_id=;cur_pass=False;src=unresolved_kept_provenance	no source-compatible validated candidate; sequence support only	synteny_strong	synteny_strong	0.9	0.9	1	1	0	2	continuous	locus_supported
chrysemys_picta_bellii	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_065552341.1	XP_065408413.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	0.9792	1.0	robust_boundary	alignment_supports_boundary	own_id=0.9792;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_supported_with_minor_rearrangement	synteny_supported_with_minor_rearrangement	0.8	0.8	0	0	0	0	continuous	locus_present
chrysemys_picta_bellii	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_024109913.3	XP_023965681.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	0.8913	0.9348	robust_boundary	alignment_supports_boundary	own_id=0.9318;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_supported_with_minor_rearrangement	synteny_supported_with_minor_rearrangement	0.8	0.8	0	0	0	0	continuous	locus_present
danio_rerio	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_068224937.2	XP_068081038.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_with_footnote	main_analysis	0.875	0.9375	supported_boundary_with_minor_flags	alignment_supports_boundary	own_id=0.8936;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_partial_blast_supported	synteny_partial_blast_supported	0.1	0.8	0	0	0	0	continuous	locus_present	low neighbor order conservation (distant taxon; not over-penalized)
danio_rerio	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_068224938.2	XP_068081039.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_with_footnote	main_analysis	0.7174	0.7826	supported_boundary_with_minor_flags	alignment_supports_boundary_with_minor_variation	own_id=0.7333;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_partial_blast_supported	synteny_partial_blast_supported	0.1	0.8	0	0	0	0	continuous	locus_present	low neighbor order conservation (distant taxon; not over-penalized)
equus_caballus	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_014732944.3	XP_014588430.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	1.0	1.0	robust_boundary	alignment_supports_boundary	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_strong	synteny_strong	0.9	0.95	0	1	0	0	continuous	locus_present
equus_caballus	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_014732943.3	XP_014588429.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	1.0	1.0	robust_boundary	alignment_supports_boundary	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_strong	synteny_strong	0.9	0.95	0	1	0	0	continuous	locus_present
felis_catus	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_045040760.1	XP_044896695.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	1.0	1.0	robust_boundary	alignment_supports_boundary	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_strong	synteny_strong	0.9	0.9	1	0	0	1	continuous	locus_present
felis_catus	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_045040759.1	XP_044896694.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	1.0	1.0	robust_boundary	alignment_supports_boundary	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_strong	synteny_strong	0.9	0.9	1	0	0	1	continuous	locus_present
gallus_gallus	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	NM_205319.4	NP_990650.2	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	0.9792	1.0	robust_boundary	alignment_supports_boundary	own_id=0.9792;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_strong	synteny_strong	0.9	0.8	0	0	2	0	continuous	locus_present
gallus_gallus	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_046942740.1	XP_046798696.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	0.913	0.9783	robust_boundary	alignment_supports_boundary	own_id=0.913;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_strong	synteny_strong	0.9	0.8	0	0	2	0	continuous	locus_present
gasterosteus_aculeatus	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	ENSGACT00000067656	ENSGACP00000061458	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	supplementary_only	main_analysis	0.8542	0.9375	supported_boundary_with_minor_flags	alignment_supports_boundary	own_id=0.8723;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_partial_blast_supported	synteny_partial_blast_supported	0.3	0.8	0	0	0	1	continuous	locus_present
gasterosteus_aculeatus	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	ENSGACT00000078064	ENSGACP00000047216	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	supplementary_only	main_analysis	0.7609	0.8478	supported_boundary_with_minor_flags	alignment_shift_review	own_id=0.7778;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_partial_blast_supported	synteny_partial_blast_supported	0.3	0.8	0	0	0	1	continuous	locus_present
gorilla_gorilla_gorilla	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XP_004050253.1	XP_004050253.1	rescued_with_external_validated_candidate_pair	external_refseq_sequence_validated	primary_claim_supported_with_minor_flags	supplementary_only	main_analysis	1.0	1.0	supported_boundary_with_minor_flags	alignment_supports_boundary	own_id=1.0;cur_pass=False;src=external_refseq_sequence_validated		synteny_supported_with_minor_rearrangement	synteny_supported_with_minor_rearrangement	0.8	0.9	1	0	0	0	continuous	locus_supported	close group with rearrangement
gorilla_gorilla_gorilla	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	ENSGGOT00000059958	ENSGGOP00000051435	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	supplementary_only	main_analysis	1.0	1.0	supported_boundary_with_minor_flags	alignment_supports_boundary	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_supported_with_minor_rearrangement	synteny_supported_with_minor_rearrangement	0.8	0.9	1	0	0	0	continuous	locus_supported	close group with rearrangement
homo_sapiens	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	ENST00000358487	ENSP00000351276	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_with_footnote	main_analysis	1.0	1.0	robust_boundary	alignment_supports_boundary	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_strong	synteny_strong	1.0	1.0	0	0	0	0	continuous	locus_present
homo_sapiens	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	ENST00001142305	ENSP00000813085	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_with_footnote	main_analysis	1.0	1.0	robust_boundary	alignment_supports_boundary	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_strong	synteny_strong	1.0	1.0	0	0	0	0	continuous	locus_present
macaca_mulatta	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_077947649.1	XP_077803775.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	1.0	1.0	robust_boundary	alignment_supports_boundary	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_strong	synteny_strong	1.0	0.9	1	0	0	0	continuous	locus_present
macaca_mulatta	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_015148329.3	XP_015003815.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	1.0	1.0	robust_boundary	alignment_supports_boundary	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_strong	synteny_strong	1.0	0.9	1	0	0	0	continuous	locus_present
meleagris_gallopavo	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	ENSMGAT00000021846	ENSMGAP00000031571	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	supplementary_only	main_analysis	0.9792	1.0	robust_boundary	alignment_supports_boundary	own_id=0.9792;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_partial_blast_supported	synteny_partial_blast_supported	0.1	0.6	1	0	1	0	continuous	locus_present	low neighbor order conservation (distant taxon; not over-penalized)
meleagris_gallopavo	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	ENSMGAT00000037037	ENSMGAP00000031353	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	supplementary_only	main_analysis	0.913	0.9783	robust_boundary	alignment_supports_boundary	own_id=0.913;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_partial_blast_supported	synteny_partial_blast_supported	0.1	0.6	1	0	1	0	continuous	locus_present	low neighbor order conservation (distant taxon; not over-penalized)
monodelphis_domestica	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_056803264.1	XP_056659242.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	1.0	1.0	robust_boundary	alignment_supports_boundary	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_supported_with_minor_rearrangement	synteny_supported_with_minor_rearrangement	0.7	0.75	0	0	1	0	continuous	locus_present
monodelphis_domestica	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_056803261.1	XP_056659239.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	0.8913	0.9565	robust_boundary	alignment_supports_boundary	own_id=0.8913;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_supported_with_minor_rearrangement	synteny_supported_with_minor_rearrangement	0.7	0.75	0	0	1	0	continuous	locus_present
mus_musculus	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	ENSMUST00000122054	ENSMUSP00000112430	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_with_footnote	main_analysis	1.0	1.0	robust_boundary	alignment_supports_boundary	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_strong	synteny_strong	0.9	1.0	0	1	0	0	continuous	locus_present
mus_musculus	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	ENSMUST00000117691	ENSMUSP00000113180	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_with_footnote	main_analysis	0.9783	0.9783	robust_boundary	alignment_supports_boundary	own_id=0.9783;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_strong	synteny_strong	0.9	1.0	0	1	0	0	continuous	locus_present
oreochromis_niloticus	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_with_footnote	main_analysis	0.8958	0.9583	supported_boundary_with_minor_flags	alignment_supports_boundary	own_id=0.9149;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_partial_blast_supported	synteny_partial_blast_supported	0.3	0.75	0	0	0	0	continuous	locus_present
oreochromis_niloticus	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	ENSONIT00000055812	ENSONIP00000060910	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_with_footnote	main_analysis	0.6957	0.8043	supported_boundary_with_minor_flags	alignment_supports_boundary_with_minor_variation	own_id=0.7273;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_partial_blast_supported	synteny_partial_blast_supported	0.3	0.75	0	0	0	0	continuous	locus_present
ornithorhynchus_anatinus	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_029080811.2	XP_028936644.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	1.0	1.0	robust_boundary	alignment_supports_boundary	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_supported_with_minor_rearrangement	synteny_supported_with_minor_rearrangement	0.7	0.8	2	0	0	1	continuous	locus_present
ornithorhynchus_anatinus	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_029080810.2	XP_028936643.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	0.913	0.9565	robust_boundary	alignment_supports_boundary	own_id=0.913;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_supported_with_minor_rearrangement	synteny_supported_with_minor_rearrangement	0.7	0.8	2	0	0	1	continuous	locus_present
oryctolagus_cuniculus	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_070056995.1	XP_069913096.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	1.0	1.0	robust_boundary	alignment_supports_boundary	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_strong	synteny_strong	0.9	0.9	1	0	0	0	continuous	locus_present
oryctolagus_cuniculus	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_070056999.1	XP_069913100.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	1.0	1.0	robust_boundary	alignment_supports_boundary	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_strong	synteny_strong	0.9	0.9	1	0	0	0	continuous	locus_present
oryzias_latipes	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_078931618.1	XP_078787744.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_with_footnote	main_analysis	0.8542	0.9375	supported_boundary_with_minor_flags	alignment_supports_boundary	own_id=0.8723;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_partial_blast_supported	synteny_partial_blast_supported	0.3	0.65	0	0	0	0	continuous	locus_present
oryzias_latipes	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_011484753.4	XP_011483055.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_with_footnote	main_analysis	0.7391	0.8478	supported_boundary_with_minor_flags	alignment_supports_boundary_with_minor_variation	own_id=0.7556;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_partial_blast_supported	synteny_partial_blast_supported	0.3	0.65	0	0	0	0	continuous	locus_present
ovis_aries	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_060404507.1	XP_060260490.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	1.0	1.0	robust_boundary	alignment_supports_boundary	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_strong	synteny_strong	0.9	0.9	1	2	0	1	continuous	locus_present
ovis_aries	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_060404505.1	XP_060260488.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	1.0	1.0	robust_boundary	alignment_supports_boundary	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_strong	synteny_strong	0.9	0.9	1	2	0	1	continuous	locus_present
pan_troglodytes	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_054660539.2	XP_054516514.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	1.0	1.0	robust_boundary	alignment_supports_boundary	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_strong	synteny_strong	1.0	0.9	1	0	0	0	continuous	locus_present
pan_troglodytes	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_054660538.2	XP_054516513.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	1.0	1.0	robust_boundary	alignment_supports_boundary	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_strong	synteny_strong	1.0	0.9	1	0	0	0	continuous	locus_present
pongo_abelii	IIIb	IIIb	IIIb	IIIb	unresolved	IIIb	XM_024252936.3	XP_024108704.1	sequence_support_only_keep_supplement	unresolved_kept_provenance	supplement_review	supplementary_only	supplement_only	0.5435	0.6957	supported_boundary_with_minor_flags	alignment_unresolved	own_id=;cur_pass=False;src=unresolved_kept_provenance	no source-compatible validated candidate; sequence support only	synteny_supported_with_minor_rearrangement	synteny_supported_with_minor_rearrangement	0.8	0.8	1	0	0	1	continuous	locus_present	close group with rearrangement
pongo_abelii	IIIc	IIIc	IIIc	IIIc	IIIc	IIIc	XM_024252936	XP_024108704.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	supplementary_only	main_analysis	1.0	1.0	supported_boundary_with_minor_flags	alignment_supports_boundary	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_supported_with_minor_rearrangement	synteny_supported_with_minor_rearrangement	0.8	0.8	1	0	0	1	continuous	locus_present	close group with rearrangement
rattus_norvegicus	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_063281079.1	XP_063137149.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	1.0	1.0	robust_boundary	alignment_supports_boundary	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_supported_with_minor_rearrangement	synteny_supported_with_minor_rearrangement	0.8	0.95	1	0	1	0	continuous	locus_present
rattus_norvegicus	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_063281078.1	XP_063137148.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	0.9783	0.9783	robust_boundary	alignment_supports_boundary	own_id=0.9783;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_supported_with_minor_rearrangement	synteny_supported_with_minor_rearrangement	0.8	0.95	1	0	1	0	continuous	locus_present
sus_scrofa	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_084993071.1	XP_084849197.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	1.0	1.0	robust_boundary	alignment_supports_boundary	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_strong	synteny_strong	1.0	1.0	0	3	0	0	continuous	locus_present
sus_scrofa	IIIb	IIIc	IIIc	IIIc	IIIb	IIIb	XM_084993068.1	XP_084849194.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	1.0	1.0	robust_boundary	alignment_supports_boundary	own_id=1.0;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_strong	synteny_strong	1.0	1.0	0	3	0	0	continuous	locus_present
taeniopygia_guttata	IIIc	IIIb	IIIb	IIIb	IIIc	IIIc	XM_072931308.1	XP_072787409.1	current_candidate_confirmed_after_exhaustive_screen	sequence_reconciliation_confirmed	primary_claim_supported_with_minor_flags	main_text_primary_claim	main_analysis	0.9792	1.0	robust_boundary	alignment_supports_boundary	own_id=0.9792;cur_pass=True;src=sequence_reconciliation_confirmed		synteny_strong	synteny_strong	0.9	0.85	0	0	0	1	continuous	locus_present
