species	isoform	transcript_id	protein_id	protein_length	exon_number	exon_start_aa	exon_end_aa	overflow_aa	source	phase_or_rounding_info_if_available	issue_class	action	final_exon_start_aa	final_exon_end_aa	notes
alligator_mississippiensis	IIIc	XM_006266126.4	XP_006266188.1	868	7	384	451	0	figure3C		no_issue	keep	384	451
alligator_mississippiensis	IIIc	XM_006266126.4	XP_006266188.1	868	8	452	502	0	figure3C		no_issue	keep	452	502
alligator_mississippiensis	IIIc	XM_006266126.4	XP_006266188.1	868	9	502	543	0	figure3C		no_issue	keep	502	543
alligator_mississippiensis	IIIc	XM_006266126.4	XP_006266188.1	868	10	543	580	0	figure3C		no_issue	keep	543	580
alligator_mississippiensis	IIIc	XM_006266126.4	XP_006266188.1	868	11	580	643	0	figure3C		no_issue	keep	580	643
alligator_mississippiensis	IIIc	XM_006266126.4	XP_006266188.1	868	12	644	684	0	figure3C		no_issue	keep	644	684
alligator_mississippiensis	IIIc	XM_006266126.4	XP_006266188.1	868	13	685	708	0	figure3C		no_issue	keep	685	708
alligator_mississippiensis	IIIc	XM_006266126.4	XP_006266188.1	868	14	708	754	0	figure3C		no_issue	keep	708	754
alligator_mississippiensis	IIIc	XM_006266126.4	XP_006266188.1	868	15	754	789	0	figure3C		no_issue	keep	754	789
alligator_mississippiensis	IIIc	XM_006266126.4	XP_006266188.1	868	16	790	815	0	figure3C		no_issue	keep	790	815
alligator_mississippiensis	IIIc	XM_006266126.4	XP_006266188.1	868	17	815	870	2	figure3C	codon_boundary_rounding	minor_plus1_plus2_rounding	clamp_to_protein_length_with_minor_flag	815	868	final block end clamped 870->868 (+2 aa rounding)
ambystoma_mexicanum	IIIb	XM_069611953.1	XP_069468054.1	840	1	1	56	0	figure3C		no_issue	keep	1	56
ambystoma_mexicanum	IIIb	XM_069611953.1	XP_069468054.1	840	2	56	145	0	figure3C		no_issue	keep	56	145
ambystoma_mexicanum	IIIb	XM_069611953.1	XP_069468054.1	840	3	145	170	0	figure3C		no_issue	keep	145	170
ambystoma_mexicanum	IIIb	XM_069611953.1	XP_069468054.1	840	4	170	226	0	figure3C		no_issue	keep	170	226
ambystoma_mexicanum	IIIb	XM_069611953.1	XP_069468054.1	840	5	227	268	0	figure3C		no_issue	keep	227	268
ambystoma_mexicanum	IIIb	XM_069611953.1	XP_069468054.1	840	6	268	331	0	figure3C		no_issue	keep	268	331
ambystoma_mexicanum	IIIb	XM_069611953.1	XP_069468054.1	840	7	380	447	0	figure3C		no_issue	keep	380	447
ambystoma_mexicanum	IIIb	XM_069611953.1	XP_069468054.1	840	8	447	497	0	figure3C		no_issue	keep	447	497
ambystoma_mexicanum	IIIb	XM_069611953.1	XP_069468054.1	840	9	497	538	0	figure3C		no_issue	keep	497	538
ambystoma_mexicanum	IIIb	XM_069611953.1	XP_069468054.1	840	10	538	575	0	figure3C		no_issue	keep	538	575
ambystoma_mexicanum	IIIb	XM_069611953.1	XP_069468054.1	840	11	575	638	0	figure3C		no_issue	keep	575	638
ambystoma_mexicanum	IIIb	XM_069611953.1	XP_069468054.1	840	12	639	679	0	figure3C		no_issue	keep	639	679
ambystoma_mexicanum	IIIb	XM_069611953.1	XP_069468054.1	840	13	680	703	0	figure3C		no_issue	keep	680	703
ambystoma_mexicanum	IIIb	XM_069611953.1	XP_069468054.1	840	14	703	749	0	figure3C		no_issue	keep	703	749
ambystoma_mexicanum	IIIb	XM_069611953.1	XP_069468054.1	840	15	749	784	0	figure3C		no_issue	keep	749	784
ambystoma_mexicanum	IIIb	XM_069611953.1	XP_069468054.1	840	16	785	839	0	figure3C		no_issue	keep	785	839
ambystoma_mexicanum	IIIc	XM_069611955.1	XP_069468056.1	838	1	1	56	0	figure3C	native_cds_rank_CDS1	moderate_overflow	reconstruct_from_native_cds	1	56	coding-exon blocks reconstructed from native local CDS features (figure3C blocks projected from a different transcript, overflow +3 aa); native max end 838 <= length 838
ambystoma_mexicanum	IIIc	XM_069611955.1	XP_069468056.1	838	2	56	145	0	figure3C	native_cds_rank_CDS2	moderate_overflow	reconstruct_from_native_cds	56	145	reconstructed native block
ambystoma_mexicanum	IIIc	XM_069611955.1	XP_069468056.1	838	3	145	170	0	figure3C	native_cds_rank_CDS3	moderate_overflow	reconstruct_from_native_cds	145	170	reconstructed native block
ambystoma_mexicanum	IIIc	XM_069611955.1	XP_069468056.1	838	4	170	226	0	figure3C	native_cds_rank_CDS4	moderate_overflow	reconstruct_from_native_cds	170	226	reconstructed native block
ambystoma_mexicanum	IIIc	XM_069611955.1	XP_069468056.1	838	5	227	268	0	figure3C	native_cds_rank_CDS5	moderate_overflow	reconstruct_from_native_cds	227	268	reconstructed native block
ambystoma_mexicanum	IIIc	XM_069611955.1	XP_069468056.1	838	6	268	331	0	figure3C	native_cds_rank_CDS6	moderate_overflow	reconstruct_from_native_cds	268	331	reconstructed native block
ambystoma_mexicanum	IIIc	XM_069611955.1	XP_069468056.1	838	7	382	449	0	figure3C	native_cds_rank_CDS7	moderate_overflow	reconstruct_from_native_cds	332	380	reconstructed native block
ambystoma_mexicanum	IIIc	XM_069611955.1	XP_069468056.1	838	8	449	499	0	figure3C	native_cds_rank_CDS8	moderate_overflow	reconstruct_from_native_cds	380	447	reconstructed native block
ambystoma_mexicanum	IIIc	XM_069611955.1	XP_069468056.1	838	9	499	540	0	figure3C	native_cds_rank_CDS9	moderate_overflow	reconstruct_from_native_cds	447	497	reconstructed native block
ambystoma_mexicanum	IIIc	XM_069611955.1	XP_069468056.1	838	10	540	577	0	figure3C	native_cds_rank_CDS10	moderate_overflow	reconstruct_from_native_cds	497	538	reconstructed native block
ambystoma_mexicanum	IIIc	XM_069611955.1	XP_069468056.1	838	11	577	640	0	figure3C	native_cds_rank_CDS11	moderate_overflow	reconstruct_from_native_cds	538	575	reconstructed native block
ambystoma_mexicanum	IIIc	XM_069611955.1	XP_069468056.1	838	12	641	681	0	figure3C	native_cds_rank_CDS12	moderate_overflow	reconstruct_from_native_cds	575	638	reconstructed native block
ambystoma_mexicanum	IIIc	XM_069611955.1	XP_069468056.1	838	13	682	705	0	figure3C	native_cds_rank_CDS13	moderate_overflow	reconstruct_from_native_cds	639	679	reconstructed native block
ambystoma_mexicanum	IIIc	XM_069611955.1	XP_069468056.1	838	14	705	751	0	figure3C	native_cds_rank_CDS14	moderate_overflow	reconstruct_from_native_cds	680	703	reconstructed native block
ambystoma_mexicanum	IIIc	XM_069611955.1	XP_069468056.1	838	15	751	786	0	figure3C	native_cds_rank_CDS15	moderate_overflow	reconstruct_from_native_cds	703	749	reconstructed native block
ambystoma_mexicanum	IIIc	XM_069611955.1	XP_069468056.1	838	16	787	841	3	figure3C	native_cds_rank_CDS16	moderate_overflow	reconstruct_from_native_cds	749	784	reconstructed native block
anolis_carolinensis	IIIb	XM_062976012.1	XP_062832082.1	873	1	1	7	0	figure3C		no_issue	keep	1	7
anolis_carolinensis	IIIb	XM_062976012.1	XP_062832082.1	873	2	7	94	0	figure3C		no_issue	keep	7	94
anolis_carolinensis	IIIb	XM_062976012.1	XP_062832082.1	873	3	94	179	0	figure3C		no_issue	keep	94	179
anolis_carolinensis	IIIb	XM_062976012.1	XP_062832082.1	873	4	179	204	0	figure3C		no_issue	keep	179	204
anolis_carolinensis	IIIb	XM_062976012.1	XP_062832082.1	873	5	204	260	0	figure3C		no_issue	keep	204	260
anolis_carolinensis	IIIb	XM_062976012.1	XP_062832082.1	873	6	261	302	0	figure3C		no_issue	keep	261	302
anolis_carolinensis	IIIb	XM_062976012.1	XP_062832082.1	873	7	302	365	0	figure3C		no_issue	keep	302	365
anolis_carolinensis	IIIb	XM_062976012.1	XP_062832082.1	873	8	414	482	0	figure3C		no_issue	keep	414	482
anolis_carolinensis	IIIb	XM_062976012.1	XP_062832082.1	873	9	482	532	0	figure3C		no_issue	keep	482	532
anolis_carolinensis	IIIb	XM_062976012.1	XP_062832082.1	873	10	532	573	0	figure3C		no_issue	keep	532	573
anolis_carolinensis	IIIb	XM_062976012.1	XP_062832082.1	873	11	573	610	0	figure3C		no_issue	keep	573	610
anolis_carolinensis	IIIb	XM_062976012.1	XP_062832082.1	873	12	610	673	0	figure3C		no_issue	keep	610	673
anolis_carolinensis	IIIb	XM_062976012.1	XP_062832082.1	873	13	674	714	0	figure3C		no_issue	keep	674	714
anolis_carolinensis	IIIb	XM_062976012.1	XP_062832082.1	873	14	715	738	0	figure3C		no_issue	keep	715	738
anolis_carolinensis	IIIb	XM_062976012.1	XP_062832082.1	873	15	738	784	0	figure3C		no_issue	keep	738	784
anolis_carolinensis	IIIb	XM_062976012.1	XP_062832082.1	873	16	784	819	0	figure3C		no_issue	keep	784	819
anolis_carolinensis	IIIb	XM_062976012.1	XP_062832082.1	873	17	820	874	1	figure3C	codon_boundary_rounding	minor_plus1_plus2_rounding	clamp_to_protein_length_with_minor_flag	820	873	final block end clamped 874->873 (+1 aa rounding)
anolis_carolinensis	IIIc	XM_062976011.1	XP_062832081.1	873	1	1	7	0	figure3C		no_issue	keep	1	7
anolis_carolinensis	IIIc	XM_062976011.1	XP_062832081.1	873	2	7	94	0	figure3C		no_issue	keep	7	94
anolis_carolinensis	IIIc	XM_062976011.1	XP_062832081.1	873	3	94	179	0	figure3C		no_issue	keep	94	179
anolis_carolinensis	IIIc	XM_062976011.1	XP_062832081.1	873	4	179	204	0	figure3C		no_issue	keep	179	204
anolis_carolinensis	IIIc	XM_062976011.1	XP_062832081.1	873	5	204	260	0	figure3C		no_issue	keep	204	260
anolis_carolinensis	IIIc	XM_062976011.1	XP_062832081.1	873	6	261	302	0	figure3C		no_issue	keep	261	302
anolis_carolinensis	IIIc	XM_062976011.1	XP_062832081.1	873	7	302	365	0	figure3C		no_issue	keep	302	365
anolis_carolinensis	IIIc	XM_062976011.1	XP_062832081.1	873	8	414	482	0	figure3C		no_issue	keep	414	482
anolis_carolinensis	IIIc	XM_062976011.1	XP_062832081.1	873	9	482	532	0	figure3C		no_issue	keep	482	532
anolis_carolinensis	IIIc	XM_062976011.1	XP_062832081.1	873	10	532	573	0	figure3C		no_issue	keep	532	573
anolis_carolinensis	IIIc	XM_062976011.1	XP_062832081.1	873	11	573	610	0	figure3C		no_issue	keep	573	610
anolis_carolinensis	IIIc	XM_062976011.1	XP_062832081.1	873	12	610	673	0	figure3C		no_issue	keep	610	673
anolis_carolinensis	IIIc	XM_062976011.1	XP_062832081.1	873	13	674	714	0	figure3C		no_issue	keep	674	714
anolis_carolinensis	IIIc	XM_062976011.1	XP_062832081.1	873	14	715	738	0	figure3C		no_issue	keep	715	738
anolis_carolinensis	IIIc	XM_062976011.1	XP_062832081.1	873	15	738	784	0	figure3C		no_issue	keep	738	784
anolis_carolinensis	IIIc	XM_062976011.1	XP_062832081.1	873	16	784	819	0	figure3C		no_issue	keep	784	819
anolis_carolinensis	IIIc	XM_062976011.1	XP_062832081.1	873	17	820	874	1	figure3C	codon_boundary_rounding	minor_plus1_plus2_rounding	clamp_to_protein_length_with_minor_flag	820	873	final block end clamped 874->873 (+1 aa rounding)
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	1	1	56	0	figure3C		no_issue	keep	1	56
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	2	56	145	0	figure3C		no_issue	keep	56	145
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	3	145	171	0	figure3C		no_issue	keep	145	171
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	4	171	227	0	figure3C		no_issue	keep	171	227
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	5	228	269	0	figure3C		no_issue	keep	228	269
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	6	269	332	0	figure3C		no_issue	keep	269	332
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	7	381	449	0	figure3C		no_issue	keep	381	449
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	8	449	499	0	figure3C		no_issue	keep	449	499
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	9	499	540	0	figure3C		no_issue	keep	499	540
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	10	540	577	0	figure3C		no_issue	keep	540	577
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	11	577	640	0	figure3C		no_issue	keep	577	640
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	12	641	681	0	figure3C		no_issue	keep	641	681
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	13	682	705	0	figure3C		no_issue	keep	682	705
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	14	705	751	0	figure3C		no_issue	keep	705	751
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	15	751	786	0	figure3C		no_issue	keep	751	786
bos_taurus	IIIb	XM_059881740.1	XP_059737723.1	841	16	787	841	0	figure3C		no_issue	keep	787	841
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	1	1	56	0	figure3C		no_issue	keep	1	56
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	2	56	145	0	figure3C		no_issue	keep	56	145
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	3	145	171	0	figure3C		no_issue	keep	145	171
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	4	171	227	0	figure3C		no_issue	keep	171	227
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	5	228	269	0	figure3C		no_issue	keep	228	269
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	6	269	332	0	figure3C		no_issue	keep	269	332
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	7	382	450	0	figure3C		no_issue	keep	382	450
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	8	450	500	0	figure3C		no_issue	keep	450	500
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	9	500	541	0	figure3C		no_issue	keep	500	541
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	10	541	578	0	figure3C		no_issue	keep	541	578
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	11	578	641	0	figure3C		no_issue	keep	578	641
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	12	642	682	0	figure3C		no_issue	keep	642	682
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	13	683	706	0	figure3C		no_issue	keep	683	706
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	14	706	752	0	figure3C		no_issue	keep	706	752
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	15	752	787	0	figure3C		no_issue	keep	752	787
bos_taurus	IIIc	XM_059881741.1	XP_059737724.1	840	16	788	842	2	figure3C	codon_boundary_rounding	minor_plus1_plus2_rounding	clamp_to_protein_length_with_minor_flag	788	840	final block end clamped 842->840 (+2 aa rounding)
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	1	1	56	0	figure3C		no_issue	keep	1	56
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	2	56	145	0	figure3C		no_issue	keep	56	145
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	3	145	171	0	figure3C		no_issue	keep	145	171
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	4	171	227	0	figure3C		no_issue	keep	171	227
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	5	228	269	0	figure3C		no_issue	keep	228	269
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	6	269	332	0	figure3C		no_issue	keep	269	332
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	7	381	449	0	figure3C		no_issue	keep	381	449
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	8	449	499	0	figure3C		no_issue	keep	449	499
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	9	499	540	0	figure3C		no_issue	keep	499	540
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	10	540	577	0	figure3C		no_issue	keep	540	577
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	11	577	640	0	figure3C		no_issue	keep	577	640
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	12	641	681	0	figure3C		no_issue	keep	641	681
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	13	682	705	0	figure3C		no_issue	keep	682	705
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	14	705	751	0	figure3C		no_issue	keep	705	751
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	15	751	786	0	figure3C		no_issue	keep	751	786
callithrix_jacchus	IIIb	XM_078346634.1	XP_078202760.1	841	16	787	841	0	figure3C		no_issue	keep	787	841
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	1	1	56	0	figure3C		no_issue	keep	1	56
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	2	56	145	0	figure3C		no_issue	keep	56	145
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	3	145	171	0	figure3C		no_issue	keep	145	171
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	4	171	227	0	figure3C		no_issue	keep	171	227
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	5	228	269	0	figure3C		no_issue	keep	228	269
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	6	269	332	0	figure3C		no_issue	keep	269	332
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	7	382	450	0	figure3C		no_issue	keep	382	450
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	8	450	500	0	figure3C		no_issue	keep	450	500
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	9	500	541	0	figure3C		no_issue	keep	500	541
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	10	541	578	0	figure3C		no_issue	keep	541	578
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	11	578	641	0	figure3C		no_issue	keep	578	641
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	12	642	682	0	figure3C		no_issue	keep	642	682
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	13	683	706	0	figure3C		no_issue	keep	683	706
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	14	706	752	0	figure3C		no_issue	keep	706	752
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	15	752	787	0	figure3C		no_issue	keep	752	787
callithrix_jacchus	IIIc	XM_078346639.1	XP_078202765.1	840	16	788	842	2	figure3C	codon_boundary_rounding	minor_plus1_plus2_rounding	clamp_to_protein_length_with_minor_flag	788	840	final block end clamped 842->840 (+2 aa rounding)
canis_lupus_familiaris	IIIb	NP_001003336.1	NP_001003336.1	707				0	reconstruction_override		no_issue	cassette_only_high_confidence			coding exons hidden; validated cassette shown
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	1	1	59	0	figure3C	native_cds_rank_CDS1	moderate_overflow	reconstruct_from_native_cds	1	59	coding-exon blocks reconstructed from native local CDS features (figure3C blocks projected from a different transcript, overflow +3 aa); native max end 838 <= length 838
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	2	59	146	0	figure3C	native_cds_rank_CDS2	moderate_overflow	reconstruct_from_native_cds	59	146	reconstructed native block
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	3	146	171	0	figure3C	native_cds_rank_CDS3	moderate_overflow	reconstruct_from_native_cds	146	171	reconstructed native block
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	4	171	227	0	figure3C	native_cds_rank_CDS4	moderate_overflow	reconstruct_from_native_cds	171	227	reconstructed native block
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	5	228	269	0	figure3C	native_cds_rank_CDS5	moderate_overflow	reconstruct_from_native_cds	228	269	reconstructed native block
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	6	269	332	0	figure3C	native_cds_rank_CDS6	moderate_overflow	reconstruct_from_native_cds	269	332	reconstructed native block
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	7	381	448	0	figure3C	native_cds_rank_CDS7	moderate_overflow	reconstruct_from_native_cds	333	379	reconstructed native block
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	8	449	499	0	figure3C	native_cds_rank_CDS8	moderate_overflow	reconstruct_from_native_cds	379	446	reconstructed native block
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	9	499	540	0	figure3C	native_cds_rank_CDS9	moderate_overflow	reconstruct_from_native_cds	447	497	reconstructed native block
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	10	540	577	0	figure3C	native_cds_rank_CDS10	moderate_overflow	reconstruct_from_native_cds	497	538	reconstructed native block
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	11	577	640	0	figure3C	native_cds_rank_CDS11	moderate_overflow	reconstruct_from_native_cds	538	575	reconstructed native block
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	12	641	681	0	figure3C	native_cds_rank_CDS12	moderate_overflow	reconstruct_from_native_cds	575	638	reconstructed native block
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	13	682	705	0	figure3C	native_cds_rank_CDS13	moderate_overflow	reconstruct_from_native_cds	639	679	reconstructed native block
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	14	705	751	0	figure3C	native_cds_rank_CDS14	moderate_overflow	reconstruct_from_native_cds	680	703	reconstructed native block
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	15	751	786	0	figure3C	native_cds_rank_CDS15	moderate_overflow	reconstruct_from_native_cds	703	749	reconstructed native block
chrysemys_picta_bellii	IIIb	XM_024109913.3	XP_023965681.1	838	16	787	841	3	figure3C	native_cds_rank_CDS16	moderate_overflow	reconstruct_from_native_cds	749	784	reconstructed native block
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	1	1	59	0	figure3C		no_issue	keep	1	59
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	2	59	146	0	figure3C		no_issue	keep	59	146
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	3	146	171	0	figure3C		no_issue	keep	146	171
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	4	171	227	0	figure3C		no_issue	keep	171	227
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	5	228	269	0	figure3C		no_issue	keep	228	269
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	6	269	332	0	figure3C		no_issue	keep	269	332
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	7	379	446	0	figure3C		no_issue	keep	379	446
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	8	447	497	0	figure3C		no_issue	keep	447	497
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	9	497	538	0	figure3C		no_issue	keep	497	538
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	10	538	575	0	figure3C		no_issue	keep	538	575
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	11	575	638	0	figure3C		no_issue	keep	575	638
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	12	639	679	0	figure3C		no_issue	keep	639	679
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	13	680	703	0	figure3C		no_issue	keep	680	703
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	14	703	749	0	figure3C		no_issue	keep	703	749
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	15	749	784	0	figure3C		no_issue	keep	749	784
chrysemys_picta_bellii	IIIc	XM_065552341.1	XP_065408413.1	840	16	785	839	0	figure3C		no_issue	keep	785	839
danio_rerio	IIIb	XM_068224938.2	XP_068081039.1	838	1	1	61	0	figure3C	native_cds_rank_CDS1	moderate_overflow	reconstruct_from_native_cds	1	61	coding-exon blocks reconstructed from native local CDS features (figure3C blocks projected from a different transcript, overflow +3 aa); native max end 838 <= length 838
danio_rerio	IIIb	XM_068224938.2	XP_068081039.1	838	2	61	150	0	figure3C	native_cds_rank_CDS2	moderate_overflow	reconstruct_from_native_cds	61	150	reconstructed native block
danio_rerio	IIIb	XM_068224938.2	XP_068081039.1	838	3	150	175	0	figure3C	native_cds_rank_CDS3	moderate_overflow	reconstruct_from_native_cds	150	175	reconstructed native block
